mes,verificacao,escopo,esperado,obtido,diferenca,diferenca_pct,situacao,detalhe
2016-06,mes_declarado,2016-06,,,,,ok,2016-06
2016-06,subtotal_sub_segmento,automoveis/Grandcab,2131,2129,-2,-0.0939,ok,cauda nao publicada: 2 unidades
2016-06,subtotal_sub_segmento,automoveis/Hatch Médios,2510,2085,-425,-16.9323,cauda_truncada,cauda nao publicada: 425 unidades
2016-06,subtotal_sub_segmento,automoveis/Hatch Pequenos,36591,36477,-114,-0.3116,ok,cauda nao publicada: 114 unidades
2016-06,subtotal_sub_segmento,automoveis/Monocab,3433,3433,0,,ok,cauda nao publicada: 0 unidades
2016-06,subtotal_sub_segmento,automoveis/Sedans Compactos,3316,3316,0,,ok,cauda nao publicada: 0 unidades
2016-06,subtotal_sub_segmento,automoveis/Sedans Grandes,764,680,-84,-10.9948,cauda_truncada,cauda nao publicada: 84 unidades
2016-06,subtotal_sub_segmento,automoveis/Sedans Pequenos,23497,23497,0,,ok,cauda nao publicada: 0 unidades
2016-06,subtotal_sub_segmento,automoveis/Sedans médios,11220,11188,-32,-0.2852,ok,cauda nao publicada: 32 unidades
2016-06,subtotal_sub_segmento,automoveis/Sports,174,139,-35,-20.1149,cauda_truncada,cauda nao publicada: 35 unidades
2016-06,subtotal_sub_segmento,automoveis/Suv's,25076,24542,-534,-2.1295,cauda_truncada,cauda nao publicada: 534 unidades
2016-06,subtotal_sub_segmento,automoveis/Sw Grandes,144,144,0,,ok,cauda nao publicada: 0 unidades
2016-06,subtotal_sub_segmento,automoveis/Sw Médios,829,829,0,,ok,cauda nao publicada: 0 unidades
2016-06,subtotal_sub_segmento,automoveis/Veículos de Entrada,29828,29828,0,,ok,cauda nao publicada: 0 unidades
2016-06,subtotal_sub_segmento,comerciais_leves/Furgões,1786,1594,-192,-10.7503,cauda_truncada,cauda nao publicada: 192 unidades
2016-06,subtotal_sub_segmento,comerciais_leves/Furgões Pequenos,1320,1319,-1,-0.0758,ok,cauda nao publicada: 1 unidades
2016-06,subtotal_sub_segmento,comerciais_leves/Pick-up's Grandes,13937,13932,-5,-0.0359,ok,cauda nao publicada: 5 unidades
2016-06,subtotal_sub_segmento,comerciais_leves/Pick-up's Pequenas,9803,9803,0,,ok,cauda nao publicada: 0 unidades
2016-06,ranking_x_sub_segmento,2016-06,154983,154982,-1,-0.0006,ok,1 modelos divergentes de 76 conferidos; desvio de volume 0.0006%
2016-06,cobertura,automoveis,139559,138287,-1272,-0.9114,medido,cobertura=99.09%
2016-06,cobertura,comerciais_leves,26851,26847,-4,-0.0149,medido,cobertura=99.99%
