mes,verificacao,escopo,esperado,obtido,diferenca,diferenca_pct,situacao,detalhe
2022-12,mes_declarado,2022-12,,,,,ok,2022-12
2022-12,subtotal_sub_segmento,automoveis/Grandcab,2455,2455,0,,ok,cauda nao publicada: 0 unidades
2022-12,subtotal_sub_segmento,automoveis/Hatch Médios,140,138,-2,-1.4286,cauda_truncada,cauda nao publicada: 2 unidades
2022-12,subtotal_sub_segmento,automoveis/Hatch Pequenos,37379,37361,-18,-0.0482,ok,cauda nao publicada: 18 unidades
2022-12,subtotal_sub_segmento,automoveis/Monocab,2,2,0,,ok,cauda nao publicada: 0 unidades
2022-12,subtotal_sub_segmento,automoveis/Sedans Compactos,12636,12635,-1,-0.0079,ok,cauda nao publicada: 1 unidades
2022-12,subtotal_sub_segmento,automoveis/Sedans Grandes,1167,1120,-47,-4.0274,cauda_truncada,cauda nao publicada: 47 unidades
2022-12,subtotal_sub_segmento,automoveis/Sedans Pequenos,12443,12443,0,,ok,cauda nao publicada: 0 unidades
2022-12,subtotal_sub_segmento,automoveis/Sedans médios,4912,4911,-1,-0.0204,ok,cauda nao publicada: 1 unidades
2022-12,subtotal_sub_segmento,automoveis/Sports,145,122,-23,-15.8621,cauda_truncada,cauda nao publicada: 23 unidades
2022-12,subtotal_sub_segmento,automoveis/Suv's,71288,69271,-2017,-2.8294,cauda_truncada,cauda nao publicada: 2017 unidades
2022-12,subtotal_sub_segmento,automoveis/Sw Grandes,11,11,0,,ok,cauda nao publicada: 0 unidades
2022-12,subtotal_sub_segmento,automoveis/Sw Médios,0,0,0,,sem_total,
2022-12,subtotal_sub_segmento,automoveis/Veículos de Entrada,21522,21522,0,,ok,cauda nao publicada: 0 unidades
2022-12,subtotal_sub_segmento,comerciais_leves/Furgões,2708,2172,-536,-19.7932,cauda_truncada,cauda nao publicada: 536 unidades
2022-12,subtotal_sub_segmento,comerciais_leves/Furgões Pequenos,2258,2258,0,,ok,cauda nao publicada: 0 unidades
2022-12,subtotal_sub_segmento,comerciais_leves/Pick-up's Grandes,20848,20353,-495,-2.3743,cauda_truncada,cauda nao publicada: 495 unidades
2022-12,subtotal_sub_segmento,comerciais_leves/Pick-up's Pequenas,12192,12192,0,,ok,cauda nao publicada: 0 unidades
2022-12,ranking_x_sub_segmento,2022-12,196451,196451,0,,ok,0 modelos divergentes de 74 conferidos; desvio de volume 0.0000%
2022-12,cobertura,automoveis,164169,161991,-2178,-1.3267,medido,cobertura=98.67%
2022-12,cobertura,comerciais_leves,38007,37998,-9,-0.0237,medido,cobertura=99.98%
