mes,verificacao,escopo,esperado,obtido,diferenca,diferenca_pct,situacao,detalhe
2021-02,mes_declarado,2021-02,,,,,ok,2021-02
2021-02,subtotal_sub_segmento,automoveis/Grandcab,721,720,-1,-0.1387,ok,cauda nao publicada: 1 unidades
2021-02,subtotal_sub_segmento,automoveis/Hatch Médios,150,148,-2,-1.3333,cauda_truncada,cauda nao publicada: 2 unidades
2021-02,subtotal_sub_segmento,automoveis/Hatch Pequenos,33551,33531,-20,-0.0596,ok,cauda nao publicada: 20 unidades
2021-02,subtotal_sub_segmento,automoveis/Monocab,1006,1006,0,,ok,cauda nao publicada: 0 unidades
2021-02,subtotal_sub_segmento,automoveis/Sedans Compactos,11675,11675,0,,ok,cauda nao publicada: 0 unidades
2021-02,subtotal_sub_segmento,automoveis/Sedans Grandes,693,664,-29,-4.1847,cauda_truncada,cauda nao publicada: 29 unidades
2021-02,subtotal_sub_segmento,automoveis/Sedans Pequenos,7894,7891,-3,-0.0380,ok,cauda nao publicada: 3 unidades
2021-02,subtotal_sub_segmento,automoveis/Sedans médios,5707,5707,0,,ok,cauda nao publicada: 0 unidades
2021-02,subtotal_sub_segmento,automoveis/Sports,280,266,-14,-5.0000,cauda_truncada,cauda nao publicada: 14 unidades
2021-02,subtotal_sub_segmento,automoveis/Suv's,46611,45724,-887,-1.9030,cauda_truncada,cauda nao publicada: 887 unidades
2021-02,subtotal_sub_segmento,automoveis/Sw Grandes,28,28,0,,ok,cauda nao publicada: 0 unidades
2021-02,subtotal_sub_segmento,automoveis/Sw Médios,2,2,0,,ok,cauda nao publicada: 0 unidades
2021-02,subtotal_sub_segmento,automoveis/Veículos de Entrada,19730,19730,0,,ok,cauda nao publicada: 0 unidades
2021-02,subtotal_sub_segmento,comerciais_leves/Furgões,2096,1696,-400,-19.0840,cauda_truncada,cauda nao publicada: 400 unidades
2021-02,subtotal_sub_segmento,comerciais_leves/Furgões Pequenos,2101,2097,-4,-0.1904,ok,cauda nao publicada: 4 unidades
2021-02,subtotal_sub_segmento,comerciais_leves/Pick-up's Grandes,13753,13752,-1,-0.0073,ok,cauda nao publicada: 1 unidades
2021-02,subtotal_sub_segmento,comerciais_leves/Pick-up's Pequenas,12187,12187,0,,ok,cauda nao publicada: 0 unidades
2021-02,ranking_x_sub_segmento,2021-02,150876,150876,0,,ok,0 modelos divergentes de 73 conferidos; desvio de volume 0.0000%
2021-02,cobertura,automoveis,128099,127092,-1007,-0.7861,medido,cobertura=99.21%
2021-02,cobertura,comerciais_leves,30138,30137,-1,-0.0033,medido,cobertura=100.00%
