mes,verificacao,escopo,esperado,obtido,diferenca,diferenca_pct,situacao,detalhe
2004-06,mes_declarado,2004-06,,,,,ok,2004-06
2004-06,subtotal_sub_segmento,automoveis/Grandcab,3229,3229,0,,ok,cauda nao publicada: 0 unidades
2004-06,subtotal_sub_segmento,automoveis/Hatch Médios,5279,5279,0,,ok,cauda nao publicada: 0 unidades
2004-06,subtotal_sub_segmento,automoveis/Hatch Pequenos,12873,12873,0,,ok,cauda nao publicada: 0 unidades
2004-06,subtotal_sub_segmento,automoveis/Monocab,5321,5321,0,,ok,cauda nao publicada: 0 unidades
2004-06,subtotal_sub_segmento,automoveis/Sedans Compactos,3058,3058,0,,ok,cauda nao publicada: 0 unidades
2004-06,subtotal_sub_segmento,automoveis/Sedans Grandes,484,484,0,,ok,cauda nao publicada: 0 unidades
2004-06,subtotal_sub_segmento,automoveis/Sedans Pequenos,13201,13201,0,,ok,cauda nao publicada: 0 unidades
2004-06,subtotal_sub_segmento,automoveis/Sedans médios,5980,5980,0,,ok,cauda nao publicada: 0 unidades
2004-06,subtotal_sub_segmento,automoveis/Sports,19,19,0,,ok,cauda nao publicada: 0 unidades
2004-06,subtotal_sub_segmento,automoveis/Suv's,4620,4620,0,,ok,cauda nao publicada: 0 unidades
2004-06,subtotal_sub_segmento,automoveis/Sw Grandes,646,646,0,,ok,cauda nao publicada: 0 unidades
2004-06,subtotal_sub_segmento,automoveis/Sw Médios,3448,3448,0,,ok,cauda nao publicada: 0 unidades
2004-06,subtotal_sub_segmento,automoveis/Veículos de Entrada,50796,50796,0,,ok,cauda nao publicada: 0 unidades
2004-06,subtotal_sub_segmento,comerciais_leves/Furgões,1980,1980,0,,ok,cauda nao publicada: 0 unidades
2004-06,subtotal_sub_segmento,comerciais_leves/Furgões Pequenos,1133,1133,0,,ok,cauda nao publicada: 0 unidades
2004-06,subtotal_sub_segmento,comerciais_leves/Pick-up's Grandes,3792,3792,0,,ok,cauda nao publicada: 0 unidades
2004-06,subtotal_sub_segmento,comerciais_leves/Pick-up's Pequenas,6131,6131,0,,ok,cauda nao publicada: 0 unidades
2004-06,ranking_x_sub_segmento,2004-06,121224,121224,0,,ok,0 modelos divergentes de 75 conferidos; desvio de volume 0.0000%
2004-06,cobertura,automoveis,109129,108954,-175,-0.1604,medido,cobertura=99.84%
2004-06,cobertura,comerciais_leves,13216,13215,-1,-0.0076,medido,cobertura=99.99%
