mes,verificacao,escopo,esperado,obtido,diferenca,diferenca_pct,situacao,detalhe
2012-01,mes_declarado,2012-01,,,,,ok,2012-01
2012-01,subtotal_sub_segmento,automoveis/Grandcab,1246,1246,0,,ok,cauda nao publicada: 0 unidades
2012-01,subtotal_sub_segmento,automoveis/Hatch Médios,8761,8761,0,,ok,cauda nao publicada: 0 unidades
2012-01,subtotal_sub_segmento,automoveis/Hatch Pequenos,39414,39414,0,,ok,cauda nao publicada: 0 unidades
2012-01,subtotal_sub_segmento,automoveis/Monocab,7544,7544,0,,ok,cauda nao publicada: 0 unidades
2012-01,subtotal_sub_segmento,automoveis/Sedans Compactos,9809,9809,0,,ok,cauda nao publicada: 0 unidades
2012-01,subtotal_sub_segmento,automoveis/Sedans Grandes,1838,1838,0,,ok,cauda nao publicada: 0 unidades
2012-01,subtotal_sub_segmento,automoveis/Sedans Pequenos,31153,31153,0,,ok,cauda nao publicada: 0 unidades
2012-01,subtotal_sub_segmento,automoveis/Sedans médios,15874,15874,0,,ok,cauda nao publicada: 0 unidades
2012-01,subtotal_sub_segmento,automoveis/Sports,244,244,0,,ok,cauda nao publicada: 0 unidades
2012-01,subtotal_sub_segmento,automoveis/Suv's,19569,19569,0,,ok,cauda nao publicada: 0 unidades
2012-01,subtotal_sub_segmento,automoveis/Sw Grandes,1201,1201,0,,ok,cauda nao publicada: 0 unidades
2012-01,subtotal_sub_segmento,automoveis/Sw Médios,4113,4113,0,,ok,cauda nao publicada: 0 unidades
2012-01,subtotal_sub_segmento,automoveis/Veículos de Entrada,69918,69918,0,,ok,cauda nao publicada: 0 unidades
2012-01,subtotal_sub_segmento,comerciais_leves/Furgões,5770,5770,0,,ok,cauda nao publicada: 0 unidades
2012-01,subtotal_sub_segmento,comerciais_leves/Furgões Pequenos,1782,1782,0,,ok,cauda nao publicada: 0 unidades
2012-01,subtotal_sub_segmento,comerciais_leves/Pick-up's Grandes,11910,11910,0,,ok,cauda nao publicada: 0 unidades
2012-01,subtotal_sub_segmento,comerciais_leves/Pick-up's Pequenas,16105,16105,0,,ok,cauda nao publicada: 0 unidades
2012-01,ranking_x_sub_segmento,2012-01,221921,221916,-5,-0.0023,ok,2 modelos divergentes de 78 conferidos; desvio de volume 0.0023%
2012-01,cobertura,automoveis,215432,210684,-4748,-2.2039,medido,cobertura=97.80%
2012-01,cobertura,comerciais_leves,37223,37209,-14,-0.0376,medido,cobertura=99.96%
