mes,verificacao,escopo,esperado,obtido,diferenca,diferenca_pct,situacao,detalhe
2017-07,mes_declarado,2017-07,,,,,ok,2017-07
2017-07,subtotal_sub_segmento,automoveis/Grandcab,2132,2132,0,,ok,cauda nao publicada: 0 unidades
2017-07,subtotal_sub_segmento,automoveis/Hatch Médios,1632,1540,-92,-5.6373,cauda_truncada,cauda nao publicada: 92 unidades
2017-07,subtotal_sub_segmento,automoveis/Hatch Pequenos,43082,39265,-3817,-8.8598,cauda_truncada,cauda nao publicada: 3817 unidades
2017-07,subtotal_sub_segmento,automoveis/Monocab,2221,2221,0,,ok,cauda nao publicada: 0 unidades
2017-07,subtotal_sub_segmento,automoveis/Sedans Compactos,3179,3179,0,,ok,cauda nao publicada: 0 unidades
2017-07,subtotal_sub_segmento,automoveis/Sedans Grandes,855,754,-101,-11.8129,cauda_truncada,cauda nao publicada: 101 unidades
2017-07,subtotal_sub_segmento,automoveis/Sedans Pequenos,22561,22561,0,,ok,cauda nao publicada: 0 unidades
2017-07,subtotal_sub_segmento,automoveis/Sedans médios,13750,13700,-50,-0.3636,ok,cauda nao publicada: 50 unidades
2017-07,subtotal_sub_segmento,automoveis/Sports,96,74,-22,-22.9167,cauda_truncada,cauda nao publicada: 22 unidades
2017-07,subtotal_sub_segmento,automoveis/Suv's,32562,31810,-752,-2.3094,cauda_truncada,cauda nao publicada: 752 unidades
2017-07,subtotal_sub_segmento,automoveis/Sw Grandes,67,67,0,,ok,cauda nao publicada: 0 unidades
2017-07,subtotal_sub_segmento,automoveis/Sw Médios,371,371,0,,ok,cauda nao publicada: 0 unidades
2017-07,subtotal_sub_segmento,automoveis/Veículos de Entrada,29183,29181,-2,-0.0069,ok,cauda nao publicada: 2 unidades
2017-07,subtotal_sub_segmento,comerciais_leves/Furgões,1779,1543,-236,-13.2659,cauda_truncada,cauda nao publicada: 236 unidades
2017-07,subtotal_sub_segmento,comerciais_leves/Furgões Pequenos,1191,1188,-3,-0.2519,ok,cauda nao publicada: 3 unidades
2017-07,subtotal_sub_segmento,comerciais_leves/Pick-up's Grandes,15409,15407,-2,-0.0130,ok,cauda nao publicada: 2 unidades
2017-07,subtotal_sub_segmento,comerciais_leves/Pick-up's Pequenas,8764,8764,0,,ok,cauda nao publicada: 0 unidades
2017-07,ranking_x_sub_segmento,2017-07,163278,163276,-2,-0.0012,ok,2 modelos divergentes de 74 conferidos; desvio de volume 0.0012%
2017-07,cobertura,automoveis,151703,150626,-1077,-0.7099,medido,cobertura=99.29%
2017-07,cobertura,comerciais_leves,27144,27140,-4,-0.0147,medido,cobertura=99.99%
