mes,verificacao,escopo,esperado,obtido,diferenca,diferenca_pct,situacao,detalhe
2022-05,mes_declarado,2022-05,,,,,ok,2022-05
2022-05,subtotal_sub_segmento,automoveis/Grandcab,1955,1953,-2,-0.1023,ok,cauda nao publicada: 2 unidades
2022-05,subtotal_sub_segmento,automoveis/Hatch Médios,244,235,-9,-3.6885,cauda_truncada,cauda nao publicada: 9 unidades
2022-05,subtotal_sub_segmento,automoveis/Hatch Pequenos,28578,28562,-16,-0.0560,ok,cauda nao publicada: 16 unidades
2022-05,subtotal_sub_segmento,automoveis/Monocab,6,6,0,,ok,cauda nao publicada: 0 unidades
2022-05,subtotal_sub_segmento,automoveis/Sedans Compactos,10514,10512,-2,-0.0190,ok,cauda nao publicada: 2 unidades
2022-05,subtotal_sub_segmento,automoveis/Sedans Grandes,644,629,-15,-2.3292,cauda_truncada,cauda nao publicada: 15 unidades
2022-05,subtotal_sub_segmento,automoveis/Sedans Pequenos,10660,10659,-1,-0.0094,ok,cauda nao publicada: 1 unidades
2022-05,subtotal_sub_segmento,automoveis/Sedans médios,5595,5595,0,,ok,cauda nao publicada: 0 unidades
2022-05,subtotal_sub_segmento,automoveis/Sports,150,131,-19,-12.6667,cauda_truncada,cauda nao publicada: 19 unidades
2022-05,subtotal_sub_segmento,automoveis/Suv's,63785,62266,-1519,-2.3814,cauda_truncada,cauda nao publicada: 1519 unidades
2022-05,subtotal_sub_segmento,automoveis/Sw Grandes,6,6,0,,ok,cauda nao publicada: 0 unidades
2022-05,subtotal_sub_segmento,automoveis/Sw Médios,2,2,0,,ok,cauda nao publicada: 0 unidades
2022-05,subtotal_sub_segmento,automoveis/Veículos de Entrada,17264,17263,-1,-0.0058,ok,cauda nao publicada: 1 unidades
2022-05,subtotal_sub_segmento,comerciais_leves/Furgões,3298,2893,-405,-12.2802,cauda_truncada,cauda nao publicada: 405 unidades
2022-05,subtotal_sub_segmento,comerciais_leves/Furgões Pequenos,2270,2263,-7,-0.3084,ok,cauda nao publicada: 7 unidades
2022-05,subtotal_sub_segmento,comerciais_leves/Pick-up's Grandes,16785,16647,-138,-0.8222,cauda_truncada,cauda nao publicada: 138 unidades
2022-05,subtotal_sub_segmento,comerciais_leves/Pick-up's Pequenas,12983,12983,0,,ok,cauda nao publicada: 0 unidades
2022-05,ranking_x_sub_segmento,2022-05,169914,169907,-7,-0.0041,ok,1 modelos divergentes de 73 conferidos; desvio de volume 0.0041%
2022-05,cobertura,automoveis,139472,138045,-1427,-1.0231,medido,cobertura=98.98%
2022-05,cobertura,comerciais_leves,35342,35330,-12,-0.0340,medido,cobertura=99.97%
