mes,verificacao,escopo,esperado,obtido,diferenca,diferenca_pct,situacao,detalhe
2007-02,mes_declarado,2007-02,,,,,ok,2007-02
2007-02,subtotal_sub_segmento,automoveis/Grandcab,1507,1507,0,,ok,cauda nao publicada: 0 unidades
2007-02,subtotal_sub_segmento,automoveis/Hatch Médios,4087,4087,0,,ok,cauda nao publicada: 0 unidades
2007-02,subtotal_sub_segmento,automoveis/Hatch Pequenos,19609,19609,0,,ok,cauda nao publicada: 0 unidades
2007-02,subtotal_sub_segmento,automoveis/Monocab,6000,6000,0,,ok,cauda nao publicada: 0 unidades
2007-02,subtotal_sub_segmento,automoveis/Sedans Compactos,2388,2388,0,,ok,cauda nao publicada: 0 unidades
2007-02,subtotal_sub_segmento,automoveis/Sedans Grandes,476,476,0,,ok,cauda nao publicada: 0 unidades
2007-02,subtotal_sub_segmento,automoveis/Sedans Pequenos,21024,21024,0,,ok,cauda nao publicada: 0 unidades
2007-02,subtotal_sub_segmento,automoveis/Sedans médios,9200,9200,0,,ok,cauda nao publicada: 0 unidades
2007-02,subtotal_sub_segmento,automoveis/Sports,38,38,0,,ok,cauda nao publicada: 0 unidades
2007-02,subtotal_sub_segmento,automoveis/Suv's,5292,5292,0,,ok,cauda nao publicada: 0 unidades
2007-02,subtotal_sub_segmento,automoveis/Sw Grandes,1014,1014,0,,ok,cauda nao publicada: 0 unidades
2007-02,subtotal_sub_segmento,automoveis/Sw Médios,5437,5437,0,,ok,cauda nao publicada: 0 unidades
2007-02,subtotal_sub_segmento,automoveis/Veículos de Entrada,47267,47267,0,,ok,cauda nao publicada: 0 unidades
2007-02,subtotal_sub_segmento,comerciais_leves/Furgões,2556,2556,0,,ok,cauda nao publicada: 0 unidades
2007-02,subtotal_sub_segmento,comerciais_leves/Furgões Pequenos,1212,1212,0,,ok,cauda nao publicada: 0 unidades
2007-02,subtotal_sub_segmento,comerciais_leves/Pick-up's Grandes,4259,4259,0,,ok,cauda nao publicada: 0 unidades
2007-02,subtotal_sub_segmento,comerciais_leves/Pick-up's Pequenas,7465,7465,0,,ok,cauda nao publicada: 0 unidades
2007-02,ranking_x_sub_segmento,2007-02,136562,136548,-14,-0.0103,ok,1 modelos divergentes de 74 conferidos; desvio de volume 0.0103%
2007-02,cobertura,automoveis,123961,123602,-359,-0.2896,medido,cobertura=99.71%
2007-02,cobertura,comerciais_leves,15658,15641,-17,-0.1086,medido,cobertura=99.89%
