mes,verificacao,escopo,esperado,obtido,diferenca,diferenca_pct,situacao,detalhe
2011-01,mes_declarado,2011-01,,,,,ok,2011-01
2011-01,subtotal_sub_segmento,automoveis/Grandcab,1587,1587,0,,ok,cauda nao publicada: 0 unidades
2011-01,subtotal_sub_segmento,automoveis/Hatch Médios,11666,11666,0,,ok,cauda nao publicada: 0 unidades
2011-01,subtotal_sub_segmento,automoveis/Hatch Pequenos,34022,34022,0,,ok,cauda nao publicada: 0 unidades
2011-01,subtotal_sub_segmento,automoveis/Monocab,7980,7980,0,,ok,cauda nao publicada: 0 unidades
2011-01,subtotal_sub_segmento,automoveis/Sedans Compactos,6380,6380,0,,ok,cauda nao publicada: 0 unidades
2011-01,subtotal_sub_segmento,automoveis/Sedans Grandes,1903,1903,0,,ok,cauda nao publicada: 0 unidades
2011-01,subtotal_sub_segmento,automoveis/Sedans Pequenos,29871,29871,0,,ok,cauda nao publicada: 0 unidades
2011-01,subtotal_sub_segmento,automoveis/Sedans médios,12472,12472,0,,ok,cauda nao publicada: 0 unidades
2011-01,subtotal_sub_segmento,automoveis/Sports,294,294,0,,ok,cauda nao publicada: 0 unidades
2011-01,subtotal_sub_segmento,automoveis/Suv's,16750,16750,0,,ok,cauda nao publicada: 0 unidades
2011-01,subtotal_sub_segmento,automoveis/Sw Grandes,511,511,0,,ok,cauda nao publicada: 0 unidades
2011-01,subtotal_sub_segmento,automoveis/Sw Médios,4150,4150,0,,ok,cauda nao publicada: 0 unidades
2011-01,subtotal_sub_segmento,automoveis/Veículos de Entrada,64852,64852,0,,ok,cauda nao publicada: 0 unidades
2011-01,subtotal_sub_segmento,comerciais_leves/Furgões,5265,5265,0,,ok,cauda nao publicada: 0 unidades
2011-01,subtotal_sub_segmento,comerciais_leves/Furgões Pequenos,1867,1867,0,,ok,cauda nao publicada: 0 unidades
2011-01,subtotal_sub_segmento,comerciais_leves/Pick-up's Grandes,9763,9763,0,,ok,cauda nao publicada: 0 unidades
2011-01,subtotal_sub_segmento,comerciais_leves/Pick-up's Pequenas,15711,15711,0,,ok,cauda nao publicada: 0 unidades
2011-01,ranking_x_sub_segmento,2011-01,206459,206455,-4,-0.0019,ok,1 modelos divergentes de 78 conferidos; desvio de volume 0.0019%
2011-01,cobertura,automoveis,196008,192438,-3570,-1.8214,medido,cobertura=98.18%
2011-01,cobertura,comerciais_leves,34105,34064,-41,-0.1202,medido,cobertura=99.88%
