mes,verificacao,escopo,esperado,obtido,diferenca,diferenca_pct,situacao,detalhe
2005-04,mes_declarado,2005-04,,,,,ok,2005-04
2005-04,subtotal_sub_segmento,automoveis/Grandcab,3070,3070,0,,ok,cauda nao publicada: 0 unidades
2005-04,subtotal_sub_segmento,automoveis/Hatch Médios,5548,5548,0,,ok,cauda nao publicada: 0 unidades
2005-04,subtotal_sub_segmento,automoveis/Hatch Pequenos,14201,14201,0,,ok,cauda nao publicada: 0 unidades
2005-04,subtotal_sub_segmento,automoveis/Monocab,5909,5909,0,,ok,cauda nao publicada: 0 unidades
2005-04,subtotal_sub_segmento,automoveis/Sedans Compactos,2284,2284,0,,ok,cauda nao publicada: 0 unidades
2005-04,subtotal_sub_segmento,automoveis/Sedans Grandes,615,615,0,,ok,cauda nao publicada: 0 unidades
2005-04,subtotal_sub_segmento,automoveis/Sedans Pequenos,16588,16588,0,,ok,cauda nao publicada: 0 unidades
2005-04,subtotal_sub_segmento,automoveis/Sedans médios,6086,6086,0,,ok,cauda nao publicada: 0 unidades
2005-04,subtotal_sub_segmento,automoveis/Sports,43,43,0,,ok,cauda nao publicada: 0 unidades
2005-04,subtotal_sub_segmento,automoveis/Suv's,5000,5000,0,,ok,cauda nao publicada: 0 unidades
2005-04,subtotal_sub_segmento,automoveis/Sw Grandes,630,630,0,,ok,cauda nao publicada: 0 unidades
2005-04,subtotal_sub_segmento,automoveis/Sw Médios,3786,3786,0,,ok,cauda nao publicada: 0 unidades
2005-04,subtotal_sub_segmento,automoveis/Veículos de Entrada,50234,50234,0,,ok,cauda nao publicada: 0 unidades
2005-04,subtotal_sub_segmento,comerciais_leves/Furgões,2058,2058,0,,ok,cauda nao publicada: 0 unidades
2005-04,subtotal_sub_segmento,comerciais_leves/Furgões Pequenos,1296,1296,0,,ok,cauda nao publicada: 0 unidades
2005-04,subtotal_sub_segmento,comerciais_leves/Pick-up's Grandes,5051,5051,0,,ok,cauda nao publicada: 0 unidades
2005-04,subtotal_sub_segmento,comerciais_leves/Pick-up's Pequenas,6392,6392,0,,ok,cauda nao publicada: 0 unidades
2005-04,ranking_x_sub_segmento,2005-04,127858,127858,0,,ok,0 modelos divergentes de 76 conferidos; desvio de volume 0.0000%
2005-04,cobertura,automoveis,114246,113994,-252,-0.2206,medido,cobertura=99.78%
2005-04,cobertura,comerciais_leves,14907,14906,-1,-0.0067,medido,cobertura=99.99%
