mes,verificacao,escopo,esperado,obtido,diferenca,diferenca_pct,situacao,detalhe
2020-01,mes_declarado,2020-01,,,,,ok,2020-01
2020-01,subtotal_sub_segmento,automoveis/Grandcab,1523,1523,0,,ok,cauda nao publicada: 0 unidades
2020-01,subtotal_sub_segmento,automoveis/Hatch Médios,832,820,-12,-1.4423,cauda_truncada,cauda nao publicada: 12 unidades
2020-01,subtotal_sub_segmento,automoveis/Hatch Pequenos,51462,51386,-76,-0.1477,ok,cauda nao publicada: 76 unidades
2020-01,subtotal_sub_segmento,automoveis/Monocab,1872,1872,0,,ok,cauda nao publicada: 0 unidades
2020-01,subtotal_sub_segmento,automoveis/Sedans Compactos,14638,14636,-2,-0.0137,ok,cauda nao publicada: 2 unidades
2020-01,subtotal_sub_segmento,automoveis/Sedans Grandes,459,428,-31,-6.7538,cauda_truncada,cauda nao publicada: 31 unidades
2020-01,subtotal_sub_segmento,automoveis/Sedans Pequenos,14534,14534,0,,ok,cauda nao publicada: 0 unidades
2020-01,subtotal_sub_segmento,automoveis/Sedans médios,8477,8477,0,,ok,cauda nao publicada: 0 unidades
2020-01,subtotal_sub_segmento,automoveis/Sports,213,189,-24,-11.2676,cauda_truncada,cauda nao publicada: 24 unidades
2020-01,subtotal_sub_segmento,automoveis/Suv's,39787,38497,-1290,-3.2423,cauda_truncada,cauda nao publicada: 1290 unidades
2020-01,subtotal_sub_segmento,automoveis/Sw Grandes,30,30,0,,ok,cauda nao publicada: 0 unidades
2020-01,subtotal_sub_segmento,automoveis/Sw Médios,56,56,0,,ok,cauda nao publicada: 0 unidades
2020-01,subtotal_sub_segmento,automoveis/Veículos de Entrada,20649,20649,0,,ok,cauda nao publicada: 0 unidades
2020-01,subtotal_sub_segmento,comerciais_leves/Furgões,2782,2314,-468,-16.8224,cauda_truncada,cauda nao publicada: 468 unidades
2020-01,subtotal_sub_segmento,comerciais_leves/Furgões Pequenos,1138,1132,-6,-0.5272,cauda_truncada,cauda nao publicada: 6 unidades
2020-01,subtotal_sub_segmento,comerciais_leves/Pick-up's Grandes,16687,16684,-3,-0.0180,ok,cauda nao publicada: 3 unidades
2020-01,subtotal_sub_segmento,comerciais_leves/Pick-up's Pequenas,8940,8940,0,,ok,cauda nao publicada: 0 unidades
2020-01,ranking_x_sub_segmento,2020-01,174168,174167,-1,-0.0006,ok,1 modelos divergentes de 76 conferidos; desvio de volume 0.0006%
2020-01,cobertura,automoveis,154572,153097,-1475,-0.9542,medido,cobertura=99.05%
2020-01,cobertura,comerciais_leves,29553,29550,-3,-0.0102,medido,cobertura=99.99%
