mes,verificacao,escopo,esperado,obtido,diferenca,diferenca_pct,situacao,detalhe
2008-07,mes_declarado,2008-07,,,,,ok,2008-07
2008-07,subtotal_sub_segmento,automoveis/Grandcab,2498,2498,0,,ok,cauda nao publicada: 0 unidades
2008-07,subtotal_sub_segmento,automoveis/Hatch Médios,13588,13588,0,,ok,cauda nao publicada: 0 unidades
2008-07,subtotal_sub_segmento,automoveis/Hatch Pequenos,32154,32154,0,,ok,cauda nao publicada: 0 unidades
2008-07,subtotal_sub_segmento,automoveis/Monocab,10988,10988,0,,ok,cauda nao publicada: 0 unidades
2008-07,subtotal_sub_segmento,automoveis/Sedans Compactos,3630,3630,0,,ok,cauda nao publicada: 0 unidades
2008-07,subtotal_sub_segmento,automoveis/Sedans Grandes,1327,1327,0,,ok,cauda nao publicada: 0 unidades
2008-07,subtotal_sub_segmento,automoveis/Sedans Pequenos,34320,34320,0,,ok,cauda nao publicada: 0 unidades
2008-07,subtotal_sub_segmento,automoveis/Sedans médios,19673,19673,0,,ok,cauda nao publicada: 0 unidades
2008-07,subtotal_sub_segmento,automoveis/Sports,146,146,0,,ok,cauda nao publicada: 0 unidades
2008-07,subtotal_sub_segmento,automoveis/Suv's,14336,14336,0,,ok,cauda nao publicada: 0 unidades
2008-07,subtotal_sub_segmento,automoveis/Sw Grandes,1082,1082,0,,ok,cauda nao publicada: 0 unidades
2008-07,subtotal_sub_segmento,automoveis/Sw Médios,8548,8548,0,,ok,cauda nao publicada: 0 unidades
2008-07,subtotal_sub_segmento,automoveis/Veículos de Entrada,93772,93772,0,,ok,cauda nao publicada: 0 unidades
2008-07,subtotal_sub_segmento,comerciais_leves/Furgões,6568,6568,0,,ok,cauda nao publicada: 0 unidades
2008-07,subtotal_sub_segmento,comerciais_leves/Furgões Pequenos,2294,2294,0,,ok,cauda nao publicada: 0 unidades
2008-07,subtotal_sub_segmento,comerciais_leves/Pick-up's Grandes,9663,9663,0,,ok,cauda nao publicada: 0 unidades
2008-07,subtotal_sub_segmento,comerciais_leves/Pick-up's Pequenas,14605,14605,0,,ok,cauda nao publicada: 0 unidades
2008-07,ranking_x_sub_segmento,2008-07,258711,258709,-2,-0.0008,ok,1 modelos divergentes de 76 conferidos; desvio de volume 0.0008%
2008-07,cobertura,automoveis,239158,237307,-1851,-0.7740,medido,cobertura=99.23%
2008-07,cobertura,comerciais_leves,33815,33809,-6,-0.0177,medido,cobertura=99.98%
