mes,verificacao,escopo,esperado,obtido,diferenca,diferenca_pct,situacao,detalhe
2017-09,mes_declarado,2017-09,,,,,ok,2017-09
2017-09,subtotal_sub_segmento,automoveis/Grandcab,2393,2390,-3,-0.1254,ok,cauda nao publicada: 3 unidades
2017-09,subtotal_sub_segmento,automoveis/Hatch Médios,1403,1354,-49,-3.4925,cauda_truncada,cauda nao publicada: 49 unidades
2017-09,subtotal_sub_segmento,automoveis/Hatch Pequenos,44298,43687,-611,-1.3793,cauda_truncada,cauda nao publicada: 611 unidades
2017-09,subtotal_sub_segmento,automoveis/Monocab,2154,2154,0,,ok,cauda nao publicada: 0 unidades
2017-09,subtotal_sub_segmento,automoveis/Sedans Compactos,3202,3201,-1,-0.0312,ok,cauda nao publicada: 1 unidades
2017-09,subtotal_sub_segmento,automoveis/Sedans Grandes,674,624,-50,-7.4184,cauda_truncada,cauda nao publicada: 50 unidades
2017-09,subtotal_sub_segmento,automoveis/Sedans Pequenos,25339,25339,0,,ok,cauda nao publicada: 0 unidades
2017-09,subtotal_sub_segmento,automoveis/Sedans médios,14055,14027,-28,-0.1992,ok,cauda nao publicada: 28 unidades
2017-09,subtotal_sub_segmento,automoveis/Sports,107,80,-27,-25.2336,cauda_truncada,cauda nao publicada: 27 unidades
2017-09,subtotal_sub_segmento,automoveis/Suv's,35262,34476,-786,-2.2290,cauda_truncada,cauda nao publicada: 786 unidades
2017-09,subtotal_sub_segmento,automoveis/Sw Grandes,57,57,0,,ok,cauda nao publicada: 0 unidades
2017-09,subtotal_sub_segmento,automoveis/Sw Médios,402,402,0,,ok,cauda nao publicada: 0 unidades
2017-09,subtotal_sub_segmento,automoveis/Veículos de Entrada,38653,38652,-1,-0.0026,ok,cauda nao publicada: 1 unidades
2017-09,subtotal_sub_segmento,comerciais_leves/Furgões,1366,1235,-131,-9.5900,cauda_truncada,cauda nao publicada: 131 unidades
2017-09,subtotal_sub_segmento,comerciais_leves/Furgões Pequenos,1272,1272,0,,ok,cauda nao publicada: 0 unidades
2017-09,subtotal_sub_segmento,comerciais_leves/Pick-up's Grandes,13615,13609,-6,-0.0441,ok,cauda nao publicada: 6 unidades
2017-09,subtotal_sub_segmento,comerciais_leves/Pick-up's Pequenas,9307,9307,0,,ok,cauda nao publicada: 0 unidades
2017-09,ranking_x_sub_segmento,2017-09,181335,181330,-5,-0.0028,ok,2 modelos divergentes de 76 conferidos; desvio de volume 0.0028%
2017-09,cobertura,automoveis,168016,166443,-1573,-0.9362,medido,cobertura=99.06%
2017-09,cobertura,comerciais_leves,25564,25556,-8,-0.0313,medido,cobertura=99.97%
