mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2013-10,automoveis,Grandcab,4712,4712,4,0,2013-10.pdf
2013-10,automoveis,Hatch Médios,10203,10203,6,0,2013-10.pdf
2013-10,automoveis,Hatch Pequenos,67611,67611,11,0,2013-10.pdf
2013-10,automoveis,Monocab,7534,7534,11,0,2013-10.pdf
2013-10,automoveis,Sedans Compactos,11233,11233,6,0,2013-10.pdf
2013-10,automoveis,Sedans Grandes,1388,1388,12,0,2013-10.pdf
2013-10,automoveis,Sedans Pequenos,43481,43481,10,0,2013-10.pdf
2013-10,automoveis,Sedans médios,22879,22879,21,0,2013-10.pdf
2013-10,automoveis,Sports,171,171,9,0,2013-10.pdf
2013-10,automoveis,Suv's,28079,28079,40,0,2013-10.pdf
2013-10,automoveis,Sw Grandes,11,11,6,0,2013-10.pdf
2013-10,automoveis,Sw Médios,3674,3674,4,0,2013-10.pdf
2013-10,automoveis,Veículos de Entrada,61223,61223,9,0,2013-10.pdf
2013-10,comerciais_leves,Furgões,6233,6233,7,0,2013-10.pdf
2013-10,comerciais_leves,Furgões Pequenos,2268,2268,4,0,2013-10.pdf
2013-10,comerciais_leves,Pick-up's Grandes,16482,16482,11,0,2013-10.pdf
2013-10,comerciais_leves,Pick-up's Pequenas,20223,20223,6,0,2013-10.pdf
