mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2006-01,automoveis,Grandcab,1880,1880,4,0,2006-01.pdf
2006-01,automoveis,Hatch Médios,4420,4420,6,0,2006-01.pdf
2006-01,automoveis,Hatch Pequenos,19181,19181,6,0,2006-01.pdf
2006-01,automoveis,Monocab,6026,6026,7,0,2006-01.pdf
2006-01,automoveis,Sedans Compactos,1507,1507,4,0,2006-01.pdf
2006-01,automoveis,Sedans Grandes,582,582,12,0,2006-01.pdf
2006-01,automoveis,Sedans Pequenos,14875,14875,7,0,2006-01.pdf
2006-01,automoveis,Sedans médios,7664,7664,15,0,2006-01.pdf
2006-01,automoveis,Sports,47,47,9,0,2006-01.pdf
2006-01,automoveis,Suv's,5644,5644,40,0,2006-01.pdf
2006-01,automoveis,Sw Grandes,610,610,7,0,2006-01.pdf
2006-01,automoveis,Sw Médios,3844,3844,4,0,2006-01.pdf
2006-01,automoveis,Veículos de Entrada,46077,46077,9,0,2006-01.pdf
2006-01,comerciais_leves,Furgões,2225,2225,7,0,2006-01.pdf
2006-01,comerciais_leves,Furgões Pequenos,1004,1004,4,0,2006-01.pdf
2006-01,comerciais_leves,Pick-up's Grandes,4418,4418,10,0,2006-01.pdf
2006-01,comerciais_leves,Pick-up's Pequenas,5361,5361,6,0,2006-01.pdf
