mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2009-11,automoveis,Grandcab,1754,1754,4,0,2009-11.pdf
2009-11,automoveis,Hatch Médios,9856,9856,6,0,2009-11.pdf
2009-11,automoveis,Hatch Pequenos,31209,31209,11,0,2009-11.pdf
2009-11,automoveis,Monocab,8793,8793,11,0,2009-11.pdf
2009-11,automoveis,Sedans Compactos,6106,6106,6,0,2009-11.pdf
2009-11,automoveis,Sedans Grandes,1015,1015,12,0,2009-11.pdf
2009-11,automoveis,Sedans Pequenos,33563,33563,10,0,2009-11.pdf
2009-11,automoveis,Sedans médios,14272,14272,21,0,2009-11.pdf
2009-11,automoveis,Sports,131,131,9,0,2009-11.pdf
2009-11,automoveis,Suv's,13489,13489,40,0,2009-11.pdf
2009-11,automoveis,Sw Grandes,240,240,13,0,2009-11.pdf
2009-11,automoveis,Sw Médios,7200,7200,4,0,2009-11.pdf
2009-11,automoveis,Veículos de Entrada,71993,71993,9,0,2009-11.pdf
2009-11,comerciais_leves,Furgões,5548,5548,7,0,2009-11.pdf
2009-11,comerciais_leves,Furgões Pequenos,1801,1801,4,0,2009-11.pdf
2009-11,comerciais_leves,Pick-up's Grandes,9990,9990,11,0,2009-11.pdf
2009-11,comerciais_leves,Pick-up's Pequenas,14558,14558,6,0,2009-11.pdf
