mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2019-07,automoveis,Grandcab,3136,3135,4,1,2019-07.pdf
2019-07,automoveis,Hatch Médios,651,514,6,137,2019-07.pdf
2019-07,automoveis,Hatch Pequenos,62811,62700,12,111,2019-07.pdf
2019-07,automoveis,Monocab,2624,2624,5,0,2019-07.pdf
2019-07,automoveis,Sedans Compactos,8789,8789,6,0,2019-07.pdf
2019-07,automoveis,Sedans Grandes,473,393,12,80,2019-07.pdf
2019-07,automoveis,Sedans Pequenos,26511,26511,10,0,2019-07.pdf
2019-07,automoveis,Sedans médios,12306,12304,21,2,2019-07.pdf
2019-07,automoveis,Sports,165,135,9,30,2019-07.pdf
2019-07,automoveis,Suv's,52695,50977,40,1718,2019-07.pdf
2019-07,automoveis,Sw Grandes,17,17,5,0,2019-07.pdf
2019-07,automoveis,Sw Médios,221,221,4,0,2019-07.pdf
2019-07,automoveis,Veículos de Entrada,25403,25399,9,4,2019-07.pdf
2019-07,comerciais_leves,Furgões,3060,2527,7,533,2019-07.pdf
2019-07,comerciais_leves,Furgões Pequenos,2247,2245,4,2,2019-07.pdf
2019-07,comerciais_leves,Pick-up's Grandes,19479,19473,11,6,2019-07.pdf
2019-07,comerciais_leves,Pick-up's Pequenas,11593,11593,6,0,2019-07.pdf
