mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2025-02,automoveis,Grandcab,1595,1595,4,0,2025-02.pdf
2025-02,automoveis,Hatch Médios,28,24,6,4,2025-02.pdf
2025-02,automoveis,Hatch Pequenos,30780,30674,12,106,2025-02.pdf
2025-02,automoveis,Monocab,0,0,1,0,2025-02.pdf
2025-02,automoveis,Sedans Compactos,9573,9573,6,0,2025-02.pdf
2025-02,automoveis,Sedans Grandes,583,573,12,10,2025-02.pdf
2025-02,automoveis,Sedans Pequenos,3855,3855,5,0,2025-02.pdf
2025-02,automoveis,Sedans médios,5501,5501,18,0,2025-02.pdf
2025-02,automoveis,Sports,267,247,9,20,2025-02.pdf
2025-02,automoveis,Suv's,72053,69933,40,2120,2025-02.pdf
2025-02,automoveis,Sw Grandes,6,6,1,0,2025-02.pdf
2025-02,automoveis,Sw Médios,0,0,0,0,2025-02.pdf
2025-02,automoveis,Veículos de Entrada,10459,10459,6,0,2025-02.pdf
2025-02,comerciais_leves,Furgões,3676,2761,7,915,2025-02.pdf
2025-02,comerciais_leves,Furgões Pequenos,1409,1404,4,5,2025-02.pdf
2025-02,comerciais_leves,Pick-up's Grandes,18982,17769,11,1213,2025-02.pdf
2025-02,comerciais_leves,Pick-up's Pequenas,14964,14964,3,0,2025-02.pdf
