mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2021-09,automoveis,Grandcab,481,481,4,0,2021-09.pdf
2021-09,automoveis,Hatch Médios,244,237,6,7,2021-09.pdf
2021-09,automoveis,Hatch Pequenos,22887,22867,12,20,2021-09.pdf
2021-09,automoveis,Monocab,956,956,6,0,2021-09.pdf
2021-09,automoveis,Sedans Compactos,6937,6934,6,3,2021-09.pdf
2021-09,automoveis,Sedans Grandes,688,628,12,60,2021-09.pdf
2021-09,automoveis,Sedans Pequenos,7102,7102,10,0,2021-09.pdf
2021-09,automoveis,Sedans médios,5478,5478,21,0,2021-09.pdf
2021-09,automoveis,Sports,227,190,9,37,2021-09.pdf
2021-09,automoveis,Suv's,54015,52415,40,1600,2021-09.pdf
2021-09,automoveis,Sw Grandes,5,5,5,0,2021-09.pdf
2021-09,automoveis,Sw Médios,0,0,4,0,2021-09.pdf
2021-09,automoveis,Veículos de Entrada,10006,10006,9,0,2021-09.pdf
2021-09,comerciais_leves,Furgões,3150,2603,7,547,2021-09.pdf
2021-09,comerciais_leves,Furgões Pequenos,2416,2412,4,4,2021-09.pdf
2021-09,comerciais_leves,Pick-up's Grandes,20517,20515,11,2,2021-09.pdf
2021-09,comerciais_leves,Pick-up's Pequenas,7191,7189,6,2,2021-09.pdf
