mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2011-09,automoveis,Grandcab,2020,2020,4,0,2011-09.pdf
2011-09,automoveis,Hatch Médios,13883,13883,6,0,2011-09.pdf
2011-09,automoveis,Hatch Pequenos,42137,42137,11,0,2011-09.pdf
2011-09,automoveis,Monocab,11774,11774,11,0,2011-09.pdf
2011-09,automoveis,Sedans Compactos,6962,6962,6,0,2011-09.pdf
2011-09,automoveis,Sedans Grandes,2652,2652,12,0,2011-09.pdf
2011-09,automoveis,Sedans Pequenos,35090,35090,10,0,2011-09.pdf
2011-09,automoveis,Sedans médios,19451,19451,21,0,2011-09.pdf
2011-09,automoveis,Sports,501,501,9,0,2011-09.pdf
2011-09,automoveis,Suv's,24505,24505,40,0,2011-09.pdf
2011-09,automoveis,Sw Grandes,1275,1275,10,0,2011-09.pdf
2011-09,automoveis,Sw Médios,3901,3901,4,0,2011-09.pdf
2011-09,automoveis,Veículos de Entrada,78045,78045,9,0,2011-09.pdf
2011-09,comerciais_leves,Furgões,6668,6668,7,0,2011-09.pdf
2011-09,comerciais_leves,Furgões Pequenos,2585,2585,4,0,2011-09.pdf
2011-09,comerciais_leves,Pick-up's Grandes,12787,12787,11,0,2011-09.pdf
2011-09,comerciais_leves,Pick-up's Pequenas,20324,20324,6,0,2011-09.pdf
