mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2009-12,automoveis,Grandcab,2231,2231,4,0,2009-12.pdf
2009-12,automoveis,Hatch Médios,13798,13798,6,0,2009-12.pdf
2009-12,automoveis,Hatch Pequenos,35238,35238,11,0,2009-12.pdf
2009-12,automoveis,Monocab,10132,10132,11,0,2009-12.pdf
2009-12,automoveis,Sedans Compactos,6473,6473,6,0,2009-12.pdf
2009-12,automoveis,Sedans Grandes,1252,1252,12,0,2009-12.pdf
2009-12,automoveis,Sedans Pequenos,40351,40351,10,0,2009-12.pdf
2009-12,automoveis,Sedans médios,20307,20307,21,0,2009-12.pdf
2009-12,automoveis,Sports,118,118,9,0,2009-12.pdf
2009-12,automoveis,Suv's,17048,17048,40,0,2009-12.pdf
2009-12,automoveis,Sw Grandes,238,238,13,0,2009-12.pdf
2009-12,automoveis,Sw Médios,8085,8085,4,0,2009-12.pdf
2009-12,automoveis,Veículos de Entrada,78881,78881,9,0,2009-12.pdf
2009-12,comerciais_leves,Furgões,5709,5709,7,0,2009-12.pdf
2009-12,comerciais_leves,Furgões Pequenos,1769,1769,4,0,2009-12.pdf
2009-12,comerciais_leves,Pick-up's Grandes,12707,12707,11,0,2009-12.pdf
2009-12,comerciais_leves,Pick-up's Pequenas,16686,16686,6,0,2009-12.pdf
