mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2012-12,automoveis,Grandcab,3869,3869,4,0,2012-12.pdf
2012-12,automoveis,Hatch Médios,14470,14470,6,0,2012-12.pdf
2012-12,automoveis,Hatch Pequenos,62486,62486,11,0,2012-12.pdf
2012-12,automoveis,Monocab,10029,10029,11,0,2012-12.pdf
2012-12,automoveis,Sedans Compactos,14542,14542,6,0,2012-12.pdf
2012-12,automoveis,Sedans Grandes,1027,1027,12,0,2012-12.pdf
2012-12,automoveis,Sedans Pequenos,40562,40562,10,0,2012-12.pdf
2012-12,automoveis,Sedans médios,21583,21583,21,0,2012-12.pdf
2012-12,automoveis,Sports,275,275,9,0,2012-12.pdf
2012-12,automoveis,Suv's,28633,28633,40,0,2012-12.pdf
2012-12,automoveis,Sw Grandes,255,255,11,0,2012-12.pdf
2012-12,automoveis,Sw Médios,4830,4830,4,0,2012-12.pdf
2012-12,automoveis,Veículos de Entrada,85440,85440,9,0,2012-12.pdf
2012-12,comerciais_leves,Furgões,4836,4836,7,0,2012-12.pdf
2012-12,comerciais_leves,Furgões Pequenos,2282,2282,4,0,2012-12.pdf
2012-12,comerciais_leves,Pick-up's Grandes,19483,19483,11,0,2012-12.pdf
2012-12,comerciais_leves,Pick-up's Pequenas,20958,20958,6,0,2012-12.pdf
