mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2005-09,automoveis,Grandcab,2699,2699,4,0,2005-09.pdf
2005-09,automoveis,Hatch Médios,5551,5551,6,0,2005-09.pdf
2005-09,automoveis,Hatch Pequenos,19620,19620,10,0,2005-09.pdf
2005-09,automoveis,Monocab,7039,7039,8,0,2005-09.pdf
2005-09,automoveis,Sedans Compactos,1827,1827,6,0,2005-09.pdf
2005-09,automoveis,Sedans Grandes,471,471,12,0,2005-09.pdf
2005-09,automoveis,Sedans Pequenos,16607,16607,9,0,2005-09.pdf
2005-09,automoveis,Sedans médios,6036,6036,17,0,2005-09.pdf
2005-09,automoveis,Sports,41,41,9,0,2005-09.pdf
2005-09,automoveis,Suv's,5689,5689,40,0,2005-09.pdf
2005-09,automoveis,Sw Grandes,870,870,10,0,2005-09.pdf
2005-09,automoveis,Sw Médios,4387,4387,4,0,2005-09.pdf
2005-09,automoveis,Veículos de Entrada,49823,49823,9,0,2005-09.pdf
2005-09,comerciais_leves,Furgões,2128,2128,7,0,2005-09.pdf
2005-09,comerciais_leves,Furgões Pequenos,1284,1284,4,0,2005-09.pdf
2005-09,comerciais_leves,Pick-up's Grandes,5728,5728,11,0,2005-09.pdf
2005-09,comerciais_leves,Pick-up's Pequenas,6533,6533,6,0,2005-09.pdf
