mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2008-10,automoveis,Grandcab,2142,2142,4,0,2008-10.pdf
2008-10,automoveis,Hatch Médios,10042,10042,6,0,2008-10.pdf
2008-10,automoveis,Hatch Pequenos,27667,27667,11,0,2008-10.pdf
2008-10,automoveis,Monocab,7968,7968,10,0,2008-10.pdf
2008-10,automoveis,Sedans Compactos,2273,2273,6,0,2008-10.pdf
2008-10,automoveis,Sedans Grandes,975,975,12,0,2008-10.pdf
2008-10,automoveis,Sedans Pequenos,30019,30019,10,0,2008-10.pdf
2008-10,automoveis,Sedans médios,19818,19818,21,0,2008-10.pdf
2008-10,automoveis,Sports,135,135,9,0,2008-10.pdf
2008-10,automoveis,Suv's,14060,14060,40,0,2008-10.pdf
2008-10,automoveis,Sw Grandes,615,615,11,0,2008-10.pdf
2008-10,automoveis,Sw Médios,7601,7601,4,0,2008-10.pdf
2008-10,automoveis,Veículos de Entrada,67721,67721,9,0,2008-10.pdf
2008-10,comerciais_leves,Furgões,5313,5313,7,0,2008-10.pdf
2008-10,comerciais_leves,Furgões Pequenos,1935,1935,4,0,2008-10.pdf
2008-10,comerciais_leves,Pick-up's Grandes,8357,8357,11,0,2008-10.pdf
2008-10,comerciais_leves,Pick-up's Pequenas,13385,13385,6,0,2008-10.pdf
