mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2004-03,automoveis,Grandcab,2853,2853,4,0,2004-03.pdf
2004-03,automoveis,Hatch Médios,5657,5657,6,0,2004-03.pdf
2004-03,automoveis,Hatch Pequenos,13433,13433,7,0,2004-03.pdf
2004-03,automoveis,Monocab,5818,5818,9,0,2004-03.pdf
2004-03,automoveis,Sedans Compactos,2873,2873,5,0,2004-03.pdf
2004-03,automoveis,Sedans Grandes,334,334,12,0,2004-03.pdf
2004-03,automoveis,Sedans Pequenos,14308,14308,8,0,2004-03.pdf
2004-03,automoveis,Sedans médios,7083,7083,11,0,2004-03.pdf
2004-03,automoveis,Sports,30,30,9,0,2004-03.pdf
2004-03,automoveis,Suv's,4897,4897,40,0,2004-03.pdf
2004-03,automoveis,Sw Grandes,159,159,7,0,2004-03.pdf
2004-03,automoveis,Sw Médios,2225,2225,4,0,2004-03.pdf
2004-03,automoveis,Veículos de Entrada,57235,57235,9,0,2004-03.pdf
2004-03,comerciais_leves,Furgões,2098,2098,7,0,2004-03.pdf
2004-03,comerciais_leves,Furgões Pequenos,922,922,4,0,2004-03.pdf
2004-03,comerciais_leves,Pick-up's Grandes,4342,4342,11,0,2004-03.pdf
2004-03,comerciais_leves,Pick-up's Pequenas,7669,7669,6,0,2004-03.pdf
