mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2017-05,automoveis,Grandcab,2012,2012,4,0,2017-05.pdf
2017-05,automoveis,Hatch Médios,1780,1675,6,105,2017-05.pdf
2017-05,automoveis,Hatch Pequenos,40785,40667,11,118,2017-05.pdf
2017-05,automoveis,Monocab,2522,2522,9,0,2017-05.pdf
2017-05,automoveis,Sedans Compactos,3980,3980,6,0,2017-05.pdf
2017-05,automoveis,Sedans Grandes,707,609,12,98,2017-05.pdf
2017-05,automoveis,Sedans Pequenos,24036,24036,10,0,2017-05.pdf
2017-05,automoveis,Sedans médios,13466,13430,21,36,2017-05.pdf
2017-05,automoveis,Sports,115,89,9,26,2017-05.pdf
2017-05,automoveis,Suv's,36117,35459,40,658,2017-05.pdf
2017-05,automoveis,Sw Grandes,69,69,6,0,2017-05.pdf
2017-05,automoveis,Sw Médios,545,545,4,0,2017-05.pdf
2017-05,automoveis,Veículos de Entrada,37147,37144,9,3,2017-05.pdf
2017-05,comerciais_leves,Furgões,1470,1303,7,167,2017-05.pdf
2017-05,comerciais_leves,Furgões Pequenos,1263,1256,4,7,2017-05.pdf
2017-05,comerciais_leves,Pick-up's Grandes,14818,14810,11,8,2017-05.pdf
2017-05,comerciais_leves,Pick-up's Pequenas,9272,9271,6,1,2017-05.pdf
