mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2004-08,automoveis,Grandcab,2699,2699,4,0,2004-08.pdf
2004-08,automoveis,Hatch Médios,5934,5934,6,0,2004-08.pdf
2004-08,automoveis,Hatch Pequenos,15234,15234,8,0,2004-08.pdf
2004-08,automoveis,Monocab,4703,4703,9,0,2004-08.pdf
2004-08,automoveis,Sedans Compactos,2610,2610,6,0,2004-08.pdf
2004-08,automoveis,Sedans Grandes,438,438,12,0,2004-08.pdf
2004-08,automoveis,Sedans Pequenos,13303,13303,10,0,2004-08.pdf
2004-08,automoveis,Sedans médios,6126,6126,15,0,2004-08.pdf
2004-08,automoveis,Sports,20,20,9,0,2004-08.pdf
2004-08,automoveis,Suv's,4593,4593,40,0,2004-08.pdf
2004-08,automoveis,Sw Grandes,651,651,9,0,2004-08.pdf
2004-08,automoveis,Sw Médios,3421,3421,4,0,2004-08.pdf
2004-08,automoveis,Veículos de Entrada,48426,48426,9,0,2004-08.pdf
2004-08,comerciais_leves,Furgões,1784,1784,7,0,2004-08.pdf
2004-08,comerciais_leves,Furgões Pequenos,1161,1161,4,0,2004-08.pdf
2004-08,comerciais_leves,Pick-up's Grandes,3848,3848,11,0,2004-08.pdf
2004-08,comerciais_leves,Pick-up's Pequenas,6674,6674,6,0,2004-08.pdf
