mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2018-05,automoveis,Grandcab,1773,1772,4,1,2018-05.pdf
2018-05,automoveis,Hatch Médios,1091,1070,6,21,2018-05.pdf
2018-05,automoveis,Hatch Pequenos,44466,44437,12,29,2018-05.pdf
2018-05,automoveis,Monocab,2545,2545,7,0,2018-05.pdf
2018-05,automoveis,Sedans Compactos,7304,7303,6,1,2018-05.pdf
2018-05,automoveis,Sedans Grandes,1012,940,12,72,2018-05.pdf
2018-05,automoveis,Sedans Pequenos,23762,23762,10,0,2018-05.pdf
2018-05,automoveis,Sedans médios,12377,12371,21,6,2018-05.pdf
2018-05,automoveis,Sports,240,216,9,24,2018-05.pdf
2018-05,automoveis,Suv's,41435,39987,40,1448,2018-05.pdf
2018-05,automoveis,Sw Grandes,77,77,5,0,2018-05.pdf
2018-05,automoveis,Sw Médios,733,733,4,0,2018-05.pdf
2018-05,automoveis,Veículos de Entrada,27588,27584,9,4,2018-05.pdf
2018-05,comerciais_leves,Furgões,1909,1714,7,195,2018-05.pdf
2018-05,comerciais_leves,Furgões Pequenos,1340,1332,4,8,2018-05.pdf
2018-05,comerciais_leves,Pick-up's Grandes,16523,16519,11,4,2018-05.pdf
2018-05,comerciais_leves,Pick-up's Pequenas,10719,10719,3,0,2018-05.pdf
