mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2023-11,automoveis,Grandcab,1638,1632,4,6,2023-11.pdf
2023-11,automoveis,Hatch Médios,96,90,6,6,2023-11.pdf
2023-11,automoveis,Hatch Pequenos,46114,46026,12,88,2023-11.pdf
2023-11,automoveis,Monocab,0,0,5,0,2023-11.pdf
2023-11,automoveis,Sedans Compactos,11247,11247,6,0,2023-11.pdf
2023-11,automoveis,Sedans Grandes,487,434,12,53,2023-11.pdf
2023-11,automoveis,Sedans Pequenos,9270,9270,10,0,2023-11.pdf
2023-11,automoveis,Sedans médios,4592,4590,21,2,2023-11.pdf
2023-11,automoveis,Sports,287,269,9,18,2023-11.pdf
2023-11,automoveis,Suv's,74541,72307,40,2234,2023-11.pdf
2023-11,automoveis,Sw Grandes,6,6,3,0,2023-11.pdf
2023-11,automoveis,Sw Médios,0,0,2,0,2023-11.pdf
2023-11,automoveis,Veículos de Entrada,12368,12368,9,0,2023-11.pdf
2023-11,comerciais_leves,Furgões,2649,1978,7,671,2023-11.pdf
2023-11,comerciais_leves,Furgões Pequenos,2334,2332,4,2,2023-11.pdf
2023-11,comerciais_leves,Pick-up's Grandes,21348,20784,11,564,2023-11.pdf
2023-11,comerciais_leves,Pick-up's Pequenas,14615,14615,6,0,2023-11.pdf
