mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2020-10,automoveis,Grandcab,1386,1386,4,0,2020-10.pdf
2020-10,automoveis,Hatch Médios,428,414,6,14,2020-10.pdf
2020-10,automoveis,Hatch Pequenos,47432,47357,12,75,2020-10.pdf
2020-10,automoveis,Monocab,1623,1623,4,0,2020-10.pdf
2020-10,automoveis,Sedans Compactos,14726,14713,6,13,2020-10.pdf
2020-10,automoveis,Sedans Grandes,812,755,12,57,2020-10.pdf
2020-10,automoveis,Sedans Pequenos,12928,12928,10,0,2020-10.pdf
2020-10,automoveis,Sedans médios,8694,8693,21,1,2020-10.pdf
2020-10,automoveis,Sports,165,144,9,21,2020-10.pdf
2020-10,automoveis,Suv's,57044,55689,40,1355,2020-10.pdf
2020-10,automoveis,Sw Grandes,14,14,4,0,2020-10.pdf
2020-10,automoveis,Sw Médios,48,48,4,0,2020-10.pdf
2020-10,automoveis,Veículos de Entrada,23107,23105,9,2,2020-10.pdf
2020-10,comerciais_leves,Furgões,2714,1996,7,718,2020-10.pdf
2020-10,comerciais_leves,Furgões Pequenos,2850,2796,4,54,2020-10.pdf
2020-10,comerciais_leves,Pick-up's Grandes,17631,17631,11,0,2020-10.pdf
2020-10,comerciais_leves,Pick-up's Pequenas,13581,13581,6,0,2020-10.pdf
