mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2023-12,automoveis,Grandcab,1831,1820,4,11,2023-12.pdf
2023-12,automoveis,Hatch Médios,257,249,6,8,2023-12.pdf
2023-12,automoveis,Hatch Pequenos,55811,55697,12,114,2023-12.pdf
2023-12,automoveis,Monocab,5,5,5,0,2023-12.pdf
2023-12,automoveis,Sedans Compactos,14661,14661,6,0,2023-12.pdf
2023-12,automoveis,Sedans Grandes,918,890,12,28,2023-12.pdf
2023-12,automoveis,Sedans Pequenos,9787,9787,10,0,2023-12.pdf
2023-12,automoveis,Sedans médios,5938,5938,21,0,2023-12.pdf
2023-12,automoveis,Sports,340,298,9,42,2023-12.pdf
2023-12,automoveis,Suv's,82585,79144,40,3441,2023-12.pdf
2023-12,automoveis,Sw Grandes,6,6,1,0,2023-12.pdf
2023-12,automoveis,Sw Médios,0,0,0,0,2023-12.pdf
2023-12,automoveis,Veículos de Entrada,15512,15512,7,0,2023-12.pdf
2023-12,comerciais_leves,Furgões,3382,2547,7,835,2023-12.pdf
2023-12,comerciais_leves,Furgões Pequenos,3838,3835,4,3,2023-12.pdf
2023-12,comerciais_leves,Pick-up's Grandes,25762,24665,11,1097,2023-12.pdf
2023-12,comerciais_leves,Pick-up's Pequenas,15855,15855,5,0,2023-12.pdf
