mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2009-02,automoveis,Grandcab,1542,1542,4,0,2009-02.pdf
2009-02,automoveis,Hatch Médios,7273,7273,6,0,2009-02.pdf
2009-02,automoveis,Hatch Pequenos,21700,21700,9,0,2009-02.pdf
2009-02,automoveis,Monocab,7560,7560,9,0,2009-02.pdf
2009-02,automoveis,Sedans Compactos,2014,2014,3,0,2009-02.pdf
2009-02,automoveis,Sedans Grandes,997,997,12,0,2009-02.pdf
2009-02,automoveis,Sedans Pequenos,26930,26930,10,0,2009-02.pdf
2009-02,automoveis,Sedans médios,13658,13658,19,0,2009-02.pdf
2009-02,automoveis,Sports,82,82,9,0,2009-02.pdf
2009-02,automoveis,Suv's,12104,12104,40,0,2009-02.pdf
2009-02,automoveis,Sw Grandes,461,461,8,0,2009-02.pdf
2009-02,automoveis,Sw Médios,7529,7529,4,0,2009-02.pdf
2009-02,automoveis,Veículos de Entrada,63624,63624,9,0,2009-02.pdf
2009-02,comerciais_leves,Furgões,4096,4096,7,0,2009-02.pdf
2009-02,comerciais_leves,Furgões Pequenos,1307,1307,4,0,2009-02.pdf
2009-02,comerciais_leves,Pick-up's Grandes,6899,6899,11,0,2009-02.pdf
2009-02,comerciais_leves,Pick-up's Pequenas,10955,10955,5,0,2009-02.pdf
