mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2010-06,automoveis,Grandcab,1718,1718,4,0,2010-06.pdf
2010-06,automoveis,Hatch Médios,10873,10873,6,0,2010-06.pdf
2010-06,automoveis,Hatch Pequenos,31820,31820,11,0,2010-06.pdf
2010-06,automoveis,Monocab,8311,8311,11,0,2010-06.pdf
2010-06,automoveis,Sedans Compactos,6351,6351,6,0,2010-06.pdf
2010-06,automoveis,Sedans Grandes,1394,1394,12,0,2010-06.pdf
2010-06,automoveis,Sedans Pequenos,36824,36824,10,0,2010-06.pdf
2010-06,automoveis,Sedans médios,14686,14686,21,0,2010-06.pdf
2010-06,automoveis,Sports,101,101,9,0,2010-06.pdf
2010-06,automoveis,Suv's,16391,16391,40,0,2010-06.pdf
2010-06,automoveis,Sw Grandes,255,255,11,0,2010-06.pdf
2010-06,automoveis,Sw Médios,3923,3923,4,0,2010-06.pdf
2010-06,automoveis,Veículos de Entrada,71749,71749,9,0,2010-06.pdf
2010-06,comerciais_leves,Furgões,6017,6017,7,0,2010-06.pdf
2010-06,comerciais_leves,Furgões Pequenos,2176,2176,4,0,2010-06.pdf
2010-06,comerciais_leves,Pick-up's Grandes,11126,11126,11,0,2010-06.pdf
2010-06,comerciais_leves,Pick-up's Pequenas,19011,19011,6,0,2010-06.pdf
