mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2019-02,automoveis,Grandcab,1160,1160,4,0,2019-02.pdf
2019-02,automoveis,Hatch Médios,1017,996,6,21,2019-02.pdf
2019-02,automoveis,Hatch Pequenos,58030,57879,12,151,2019-02.pdf
2019-02,automoveis,Monocab,2580,2580,4,0,2019-02.pdf
2019-02,automoveis,Sedans Compactos,7792,7790,6,2,2019-02.pdf
2019-02,automoveis,Sedans Grandes,601,552,12,49,2019-02.pdf
2019-02,automoveis,Sedans Pequenos,20787,20786,10,1,2019-02.pdf
2019-02,automoveis,Sedans médios,10064,10064,21,0,2019-02.pdf
2019-02,automoveis,Sports,135,115,9,20,2019-02.pdf
2019-02,automoveis,Suv's,40465,39015,40,1450,2019-02.pdf
2019-02,automoveis,Sw Grandes,34,34,5,0,2019-02.pdf
2019-02,automoveis,Sw Médios,524,524,3,0,2019-02.pdf
2019-02,automoveis,Veículos de Entrada,19305,19305,9,0,2019-02.pdf
2019-02,comerciais_leves,Furgões,2393,2013,7,380,2019-02.pdf
2019-02,comerciais_leves,Furgões Pequenos,1260,1252,4,8,2019-02.pdf
2019-02,comerciais_leves,Pick-up's Grandes,13272,13270,11,2,2019-02.pdf
2019-02,comerciais_leves,Pick-up's Pequenas,10383,10383,4,0,2019-02.pdf
