mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2016-01,automoveis,Grandcab,1717,1717,4,0,2016-01.pdf
2016-01,automoveis,Hatch Médios,4017,4017,6,0,2016-01.pdf
2016-01,automoveis,Hatch Pequenos,34993,34993,11,0,2016-01.pdf
2016-01,automoveis,Monocab,3827,3827,9,0,2016-01.pdf
2016-01,automoveis,Sedans Compactos,3483,3483,6,0,2016-01.pdf
2016-01,automoveis,Sedans Grandes,765,765,12,0,2016-01.pdf
2016-01,automoveis,Sedans Pequenos,22026,22026,10,0,2016-01.pdf
2016-01,automoveis,Sedans médios,10055,10055,21,0,2016-01.pdf
2016-01,automoveis,Sports,105,105,9,0,2016-01.pdf
2016-01,automoveis,Suv's,21176,21176,40,0,2016-01.pdf
2016-01,automoveis,Sw Grandes,127,127,4,0,2016-01.pdf
2016-01,automoveis,Sw Médios,817,817,4,0,2016-01.pdf
2016-01,automoveis,Veículos de Entrada,26931,26931,9,0,2016-01.pdf
2016-01,comerciais_leves,Furgões,1586,1586,7,0,2016-01.pdf
2016-01,comerciais_leves,Furgões Pequenos,804,804,4,0,2016-01.pdf
2016-01,comerciais_leves,Pick-up's Grandes,7757,7757,11,0,2016-01.pdf
2016-01,comerciais_leves,Pick-up's Pequenas,8015,8015,4,0,2016-01.pdf
