mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2006-05,automoveis,Grandcab,2642,2642,4,0,2006-05.pdf
2006-05,automoveis,Hatch Médios,5659,5659,6,0,2006-05.pdf
2006-05,automoveis,Hatch Pequenos,19227,19227,8,0,2006-05.pdf
2006-05,automoveis,Monocab,7540,7540,8,0,2006-05.pdf
2006-05,automoveis,Sedans Compactos,2172,2172,6,0,2006-05.pdf
2006-05,automoveis,Sedans Grandes,718,718,12,0,2006-05.pdf
2006-05,automoveis,Sedans Pequenos,18432,18432,6,0,2006-05.pdf
2006-05,automoveis,Sedans médios,11559,11559,18,0,2006-05.pdf
2006-05,automoveis,Sports,56,56,9,0,2006-05.pdf
2006-05,automoveis,Suv's,6709,6709,40,0,2006-05.pdf
2006-05,automoveis,Sw Grandes,782,782,11,0,2006-05.pdf
2006-05,automoveis,Sw Médios,5697,5697,4,0,2006-05.pdf
2006-05,automoveis,Veículos de Entrada,56460,56460,9,0,2006-05.pdf
2006-05,comerciais_leves,Furgões,2555,2555,7,0,2006-05.pdf
2006-05,comerciais_leves,Furgões Pequenos,1687,1687,4,0,2006-05.pdf
2006-05,comerciais_leves,Pick-up's Grandes,5627,5627,11,0,2006-05.pdf
2006-05,comerciais_leves,Pick-up's Pequenas,7457,7457,6,0,2006-05.pdf
