mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2016-07,automoveis,Grandcab,2508,2501,4,7,2016-07.pdf
2016-07,automoveis,Hatch Médios,2628,2141,6,487,2016-07.pdf
2016-07,automoveis,Hatch Pequenos,36081,35955,11,126,2016-07.pdf
2016-07,automoveis,Monocab,3131,3131,11,0,2016-07.pdf
2016-07,automoveis,Sedans Compactos,3194,3194,6,0,2016-07.pdf
2016-07,automoveis,Sedans Grandes,760,685,12,75,2016-07.pdf
2016-07,automoveis,Sedans Pequenos,25482,25481,10,1,2016-07.pdf
2016-07,automoveis,Sedans médios,11848,11809,21,39,2016-07.pdf
2016-07,automoveis,Sports,175,142,9,33,2016-07.pdf
2016-07,automoveis,Suv's,24652,24118,40,534,2016-07.pdf
2016-07,automoveis,Sw Grandes,119,119,5,0,2016-07.pdf
2016-07,automoveis,Sw Médios,708,705,4,3,2016-07.pdf
2016-07,automoveis,Veículos de Entrada,35268,35257,9,11,2016-07.pdf
2016-07,comerciais_leves,Furgões,1635,1441,7,194,2016-07.pdf
2016-07,comerciais_leves,Furgões Pequenos,1285,1279,4,6,2016-07.pdf
2016-07,comerciais_leves,Pick-up's Grandes,14129,14126,11,3,2016-07.pdf
2016-07,comerciais_leves,Pick-up's Pequenas,11146,11146,5,0,2016-07.pdf
