mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2022-05,automoveis,Grandcab,1955,1953,4,2,2022-05.pdf
2022-05,automoveis,Hatch Médios,244,235,6,9,2022-05.pdf
2022-05,automoveis,Hatch Pequenos,28578,28562,12,16,2022-05.pdf
2022-05,automoveis,Monocab,6,6,3,0,2022-05.pdf
2022-05,automoveis,Sedans Compactos,10514,10512,6,2,2022-05.pdf
2022-05,automoveis,Sedans Grandes,644,629,12,15,2022-05.pdf
2022-05,automoveis,Sedans Pequenos,10660,10659,10,1,2022-05.pdf
2022-05,automoveis,Sedans médios,5595,5595,21,0,2022-05.pdf
2022-05,automoveis,Sports,150,131,9,19,2022-05.pdf
2022-05,automoveis,Suv's,63785,62266,40,1519,2022-05.pdf
2022-05,automoveis,Sw Grandes,6,6,3,0,2022-05.pdf
2022-05,automoveis,Sw Médios,2,2,3,0,2022-05.pdf
2022-05,automoveis,Veículos de Entrada,17264,17263,9,1,2022-05.pdf
2022-05,comerciais_leves,Furgões,3298,2893,7,405,2022-05.pdf
2022-05,comerciais_leves,Furgões Pequenos,2270,2263,4,7,2022-05.pdf
2022-05,comerciais_leves,Pick-up's Grandes,16785,16647,11,138,2022-05.pdf
2022-05,comerciais_leves,Pick-up's Pequenas,12983,12983,6,0,2022-05.pdf
