mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2011-12,automoveis,Grandcab,2030,2030,4,0,2011-12.pdf
2011-12,automoveis,Hatch Médios,11585,11585,6,0,2011-12.pdf
2011-12,automoveis,Hatch Pequenos,49673,49673,11,0,2011-12.pdf
2011-12,automoveis,Monocab,10706,10706,11,0,2011-12.pdf
2011-12,automoveis,Sedans Compactos,6699,6699,6,0,2011-12.pdf
2011-12,automoveis,Sedans Grandes,2455,2455,12,0,2011-12.pdf
2011-12,automoveis,Sedans Pequenos,39918,39918,10,0,2011-12.pdf
2011-12,automoveis,Sedans médios,22471,22471,21,0,2011-12.pdf
2011-12,automoveis,Sports,435,435,9,0,2011-12.pdf
2011-12,automoveis,Suv's,31084,31084,40,0,2011-12.pdf
2011-12,automoveis,Sw Grandes,1514,1514,11,0,2011-12.pdf
2011-12,automoveis,Sw Médios,5316,5316,4,0,2011-12.pdf
2011-12,automoveis,Veículos de Entrada,87563,87563,9,0,2011-12.pdf
2011-12,comerciais_leves,Furgões,6210,6210,7,0,2011-12.pdf
2011-12,comerciais_leves,Furgões Pequenos,2909,2909,4,0,2011-12.pdf
2011-12,comerciais_leves,Pick-up's Grandes,15930,15930,11,0,2011-12.pdf
2011-12,comerciais_leves,Pick-up's Pequenas,20735,20735,6,0,2011-12.pdf
