mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2016-09,automoveis,Grandcab,1661,1654,4,7,2016-09.pdf
2016-09,automoveis,Hatch Médios,2323,1899,6,424,2016-09.pdf
2016-09,automoveis,Hatch Pequenos,35007,34924,11,83,2016-09.pdf
2016-09,automoveis,Monocab,3234,3234,11,0,2016-09.pdf
2016-09,automoveis,Sedans Compactos,2992,2992,6,0,2016-09.pdf
2016-09,automoveis,Sedans Grandes,743,655,12,88,2016-09.pdf
2016-09,automoveis,Sedans Pequenos,21396,21396,10,0,2016-09.pdf
2016-09,automoveis,Sedans médios,13405,13374,21,31,2016-09.pdf
2016-09,automoveis,Sports,163,121,9,42,2016-09.pdf
2016-09,automoveis,Suv's,26412,25607,40,805,2016-09.pdf
2016-09,automoveis,Sw Grandes,42,42,8,0,2016-09.pdf
2016-09,automoveis,Sw Médios,557,556,4,1,2016-09.pdf
2016-09,automoveis,Veículos de Entrada,22876,22875,9,1,2016-09.pdf
2016-09,comerciais_leves,Furgões,1727,1553,7,174,2016-09.pdf
2016-09,comerciais_leves,Furgões Pequenos,894,890,4,4,2016-09.pdf
2016-09,comerciais_leves,Pick-up's Grandes,13295,13287,11,8,2016-09.pdf
2016-09,comerciais_leves,Pick-up's Pequenas,8203,8203,6,0,2016-09.pdf
