mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2019-04,automoveis,Grandcab,2233,2232,4,1,2019-04.pdf
2019-04,automoveis,Hatch Médios,804,755,6,49,2019-04.pdf
2019-04,automoveis,Hatch Pequenos,62860,62729,12,131,2019-04.pdf
2019-04,automoveis,Monocab,3001,3001,4,0,2019-04.pdf
2019-04,automoveis,Sedans Compactos,9838,9837,6,1,2019-04.pdf
2019-04,automoveis,Sedans Grandes,803,739,12,64,2019-04.pdf
2019-04,automoveis,Sedans Pequenos,26583,26582,10,1,2019-04.pdf
2019-04,automoveis,Sedans médios,10890,10890,21,0,2019-04.pdf
2019-04,automoveis,Sports,163,145,9,18,2019-04.pdf
2019-04,automoveis,Suv's,47738,45945,40,1793,2019-04.pdf
2019-04,automoveis,Sw Grandes,25,25,5,0,2019-04.pdf
2019-04,automoveis,Sw Médios,967,967,3,0,2019-04.pdf
2019-04,automoveis,Veículos de Entrada,23163,23162,9,1,2019-04.pdf
2019-04,comerciais_leves,Furgões,2720,2149,7,571,2019-04.pdf
2019-04,comerciais_leves,Furgões Pequenos,1203,1197,4,6,2019-04.pdf
2019-04,comerciais_leves,Pick-up's Grandes,17718,17715,11,3,2019-04.pdf
2019-04,comerciais_leves,Pick-up's Pequenas,10581,10581,6,0,2019-04.pdf
