mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2022-10,automoveis,Grandcab,1763,1762,4,1,2022-10.pdf
2022-10,automoveis,Hatch Médios,158,152,6,6,2022-10.pdf
2022-10,automoveis,Hatch Pequenos,32384,32361,12,23,2022-10.pdf
2022-10,automoveis,Monocab,5,5,4,0,2022-10.pdf
2022-10,automoveis,Sedans Compactos,10406,10406,6,0,2022-10.pdf
2022-10,automoveis,Sedans Grandes,801,791,12,10,2022-10.pdf
2022-10,automoveis,Sedans Pequenos,10797,10797,10,0,2022-10.pdf
2022-10,automoveis,Sedans médios,3865,3865,21,0,2022-10.pdf
2022-10,automoveis,Sports,170,147,9,23,2022-10.pdf
2022-10,automoveis,Suv's,60711,59318,40,1393,2022-10.pdf
2022-10,automoveis,Sw Grandes,6,6,3,0,2022-10.pdf
2022-10,automoveis,Sw Médios,0,0,4,0,2022-10.pdf
2022-10,automoveis,Veículos de Entrada,15898,15897,9,1,2022-10.pdf
2022-10,comerciais_leves,Furgões,2308,1589,7,719,2022-10.pdf
2022-10,comerciais_leves,Furgões Pequenos,2116,2115,4,1,2022-10.pdf
2022-10,comerciais_leves,Pick-up's Grandes,14556,14442,11,114,2022-10.pdf
2022-10,comerciais_leves,Pick-up's Pequenas,12488,12488,6,0,2022-10.pdf
