mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2014-10,automoveis,Grandcab,3086,3086,4,0,2014-10.pdf
2014-10,automoveis,Hatch Médios,5883,5883,6,0,2014-10.pdf
2014-10,automoveis,Hatch Pequenos,53822,53822,11,0,2014-10.pdf
2014-10,automoveis,Monocab,8808,8808,11,0,2014-10.pdf
2014-10,automoveis,Sedans Compactos,8870,8870,6,0,2014-10.pdf
2014-10,automoveis,Sedans Grandes,1517,1517,12,0,2014-10.pdf
2014-10,automoveis,Sedans Pequenos,41458,41458,10,0,2014-10.pdf
2014-10,automoveis,Sedans médios,20691,20691,21,0,2014-10.pdf
2014-10,automoveis,Sports,173,173,9,0,2014-10.pdf
2014-10,automoveis,Suv's,25810,25810,40,0,2014-10.pdf
2014-10,automoveis,Sw Grandes,9,9,7,0,2014-10.pdf
2014-10,automoveis,Sw Médios,2514,2514,4,0,2014-10.pdf
2014-10,automoveis,Veículos de Entrada,66300,66300,9,0,2014-10.pdf
2014-10,comerciais_leves,Furgões,3769,3769,7,0,2014-10.pdf
2014-10,comerciais_leves,Furgões Pequenos,3310,3310,4,0,2014-10.pdf
2014-10,comerciais_leves,Pick-up's Grandes,14736,14736,11,0,2014-10.pdf
2014-10,comerciais_leves,Pick-up's Pequenas,26129,26129,6,0,2014-10.pdf
