mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2014-08,automoveis,Grandcab,3112,3112,4,0,2014-08.pdf
2014-08,automoveis,Hatch Médios,6779,6779,6,0,2014-08.pdf
2014-08,automoveis,Hatch Pequenos,50641,50641,11,0,2014-08.pdf
2014-08,automoveis,Monocab,7900,7900,11,0,2014-08.pdf
2014-08,automoveis,Sedans Compactos,6709,6709,6,0,2014-08.pdf
2014-08,automoveis,Sedans Grandes,1236,1236,12,0,2014-08.pdf
2014-08,automoveis,Sedans Pequenos,39354,39354,10,0,2014-08.pdf
2014-08,automoveis,Sedans médios,19496,19496,21,0,2014-08.pdf
2014-08,automoveis,Sports,167,167,9,0,2014-08.pdf
2014-08,automoveis,Suv's,23538,23538,40,0,2014-08.pdf
2014-08,automoveis,Sw Grandes,7,7,6,0,2014-08.pdf
2014-08,automoveis,Sw Médios,2476,2476,4,0,2014-08.pdf
2014-08,automoveis,Veículos de Entrada,52430,52430,9,0,2014-08.pdf
2014-08,comerciais_leves,Furgões,3854,3854,7,0,2014-08.pdf
2014-08,comerciais_leves,Furgões Pequenos,2343,2343,4,0,2014-08.pdf
2014-08,comerciais_leves,Pick-up's Grandes,13428,13428,11,0,2014-08.pdf
2014-08,comerciais_leves,Pick-up's Pequenas,21648,21648,6,0,2014-08.pdf
