mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2021-12,automoveis,Grandcab,1610,1610,4,0,2021-12.pdf
2021-12,automoveis,Hatch Médios,329,321,6,8,2021-12.pdf
2021-12,automoveis,Hatch Pequenos,28680,28644,12,36,2021-12.pdf
2021-12,automoveis,Monocab,485,485,7,0,2021-12.pdf
2021-12,automoveis,Sedans Compactos,12091,12089,6,2,2021-12.pdf
2021-12,automoveis,Sedans Grandes,541,495,12,46,2021-12.pdf
2021-12,automoveis,Sedans Pequenos,15061,15061,10,0,2021-12.pdf
2021-12,automoveis,Sedans médios,8240,8239,21,1,2021-12.pdf
2021-12,automoveis,Sports,213,183,9,30,2021-12.pdf
2021-12,automoveis,Suv's,69856,68232,40,1624,2021-12.pdf
2021-12,automoveis,Sw Grandes,1,1,5,0,2021-12.pdf
2021-12,automoveis,Sw Médios,1,1,4,0,2021-12.pdf
2021-12,automoveis,Veículos de Entrada,18992,18992,9,0,2021-12.pdf
2021-12,comerciais_leves,Furgões,3607,3002,7,605,2021-12.pdf
2021-12,comerciais_leves,Furgões Pequenos,1292,1286,4,6,2021-12.pdf
2021-12,comerciais_leves,Pick-up's Grandes,20879,20873,11,6,2021-12.pdf
2021-12,comerciais_leves,Pick-up's Pequenas,11629,11629,6,0,2021-12.pdf
