mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2020-01,automoveis,Grandcab,1523,1523,4,0,2020-01.pdf
2020-01,automoveis,Hatch Médios,832,820,6,12,2020-01.pdf
2020-01,automoveis,Hatch Pequenos,51462,51386,12,76,2020-01.pdf
2020-01,automoveis,Monocab,1872,1872,3,0,2020-01.pdf
2020-01,automoveis,Sedans Compactos,14638,14636,6,2,2020-01.pdf
2020-01,automoveis,Sedans Grandes,459,428,12,31,2020-01.pdf
2020-01,automoveis,Sedans Pequenos,14534,14534,10,0,2020-01.pdf
2020-01,automoveis,Sedans médios,8477,8477,21,0,2020-01.pdf
2020-01,automoveis,Sports,213,189,9,24,2020-01.pdf
2020-01,automoveis,Suv's,39787,38497,40,1290,2020-01.pdf
2020-01,automoveis,Sw Grandes,30,30,3,0,2020-01.pdf
2020-01,automoveis,Sw Médios,56,56,3,0,2020-01.pdf
2020-01,automoveis,Veículos de Entrada,20649,20649,9,0,2020-01.pdf
2020-01,comerciais_leves,Furgões,2782,2314,7,468,2020-01.pdf
2020-01,comerciais_leves,Furgões Pequenos,1138,1132,4,6,2020-01.pdf
2020-01,comerciais_leves,Pick-up's Grandes,16687,16684,11,3,2020-01.pdf
2020-01,comerciais_leves,Pick-up's Pequenas,8940,8940,5,0,2020-01.pdf
