mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2018-12,automoveis,Grandcab,3228,3227,4,1,2018-12.pdf
2018-12,automoveis,Hatch Médios,1129,1031,6,98,2018-12.pdf
2018-12,automoveis,Hatch Pequenos,51109,51075,12,34,2018-12.pdf
2018-12,automoveis,Monocab,2785,2785,7,0,2018-12.pdf
2018-12,automoveis,Sedans Compactos,11437,11370,6,67,2018-12.pdf
2018-12,automoveis,Sedans Grandes,824,734,12,90,2018-12.pdf
2018-12,automoveis,Sedans Pequenos,25293,25292,10,1,2018-12.pdf
2018-12,automoveis,Sedans médios,11334,11328,21,6,2018-12.pdf
2018-12,automoveis,Sports,190,157,9,33,2018-12.pdf
2018-12,automoveis,Suv's,49632,47805,40,1827,2018-12.pdf
2018-12,automoveis,Sw Grandes,49,49,6,0,2018-12.pdf
2018-12,automoveis,Sw Médios,387,387,4,0,2018-12.pdf
2018-12,automoveis,Veículos de Entrada,31979,31974,9,5,2018-12.pdf
2018-12,comerciais_leves,Furgões,2627,2137,7,490,2018-12.pdf
2018-12,comerciais_leves,Furgões Pequenos,1814,1776,4,38,2018-12.pdf
2018-12,comerciais_leves,Pick-up's Grandes,20074,20062,11,12,2018-12.pdf
2018-12,comerciais_leves,Pick-up's Pequenas,11062,11062,5,0,2018-12.pdf
