mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2007-01,automoveis,Grandcab,1592,1592,4,0,2007-01.pdf
2007-01,automoveis,Hatch Médios,5722,5722,6,0,2007-01.pdf
2007-01,automoveis,Hatch Pequenos,22067,22067,7,0,2007-01.pdf
2007-01,automoveis,Monocab,5852,5852,9,0,2007-01.pdf
2007-01,automoveis,Sedans Compactos,1654,1654,6,0,2007-01.pdf
2007-01,automoveis,Sedans Grandes,595,595,12,0,2007-01.pdf
2007-01,automoveis,Sedans Pequenos,20715,20715,9,0,2007-01.pdf
2007-01,automoveis,Sedans médios,8697,8697,17,0,2007-01.pdf
2007-01,automoveis,Sports,55,55,9,0,2007-01.pdf
2007-01,automoveis,Suv's,6798,6798,40,0,2007-01.pdf
2007-01,automoveis,Sw Grandes,723,723,8,0,2007-01.pdf
2007-01,automoveis,Sw Médios,6068,6068,4,0,2007-01.pdf
2007-01,automoveis,Veículos de Entrada,48875,48875,9,0,2007-01.pdf
2007-01,comerciais_leves,Furgões,2767,2767,7,0,2007-01.pdf
2007-01,comerciais_leves,Furgões Pequenos,1098,1098,4,0,2007-01.pdf
2007-01,comerciais_leves,Pick-up's Grandes,4332,4332,10,0,2007-01.pdf
2007-01,comerciais_leves,Pick-up's Pequenas,7036,7036,6,0,2007-01.pdf
