mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2009-01,automoveis,Grandcab,1697,1697,4,0,2009-01.pdf
2009-01,automoveis,Hatch Médios,7714,7714,6,0,2009-01.pdf
2009-01,automoveis,Hatch Pequenos,22134,22134,8,0,2009-01.pdf
2009-01,automoveis,Monocab,7767,7767,8,0,2009-01.pdf
2009-01,automoveis,Sedans Compactos,2374,2374,5,0,2009-01.pdf
2009-01,automoveis,Sedans Grandes,861,861,12,0,2009-01.pdf
2009-01,automoveis,Sedans Pequenos,29563,29563,9,0,2009-01.pdf
2009-01,automoveis,Sedans médios,17444,17444,19,0,2009-01.pdf
2009-01,automoveis,Sports,97,97,9,0,2009-01.pdf
2009-01,automoveis,Suv's,11697,11697,40,0,2009-01.pdf
2009-01,automoveis,Sw Grandes,596,596,7,0,2009-01.pdf
2009-01,automoveis,Sw Médios,7613,7613,4,0,2009-01.pdf
2009-01,automoveis,Veículos de Entrada,57863,57863,9,0,2009-01.pdf
2009-01,comerciais_leves,Furgões,3428,3428,7,0,2009-01.pdf
2009-01,comerciais_leves,Furgões Pequenos,1339,1339,4,0,2009-01.pdf
2009-01,comerciais_leves,Pick-up's Grandes,7073,7073,11,0,2009-01.pdf
2009-01,comerciais_leves,Pick-up's Pequenas,7492,7492,6,0,2009-01.pdf
