mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2010-09,automoveis,Grandcab,1989,1989,4,0,2010-09.pdf
2010-09,automoveis,Hatch Médios,13387,13387,6,0,2010-09.pdf
2010-09,automoveis,Hatch Pequenos,43117,43117,11,0,2010-09.pdf
2010-09,automoveis,Monocab,12765,12765,11,0,2010-09.pdf
2010-09,automoveis,Sedans Compactos,6512,6512,6,0,2010-09.pdf
2010-09,automoveis,Sedans Grandes,1813,1813,12,0,2010-09.pdf
2010-09,automoveis,Sedans Pequenos,42744,42744,10,0,2010-09.pdf
2010-09,automoveis,Sedans médios,16677,16677,21,0,2010-09.pdf
2010-09,automoveis,Sports,144,144,9,0,2010-09.pdf
2010-09,automoveis,Suv's,17301,17301,40,0,2010-09.pdf
2010-09,automoveis,Sw Grandes,404,404,12,0,2010-09.pdf
2010-09,automoveis,Sw Médios,5055,5055,4,0,2010-09.pdf
2010-09,automoveis,Veículos de Entrada,85402,85402,9,0,2010-09.pdf
2010-09,comerciais_leves,Furgões,5910,5910,7,0,2010-09.pdf
2010-09,comerciais_leves,Furgões Pequenos,2277,2277,4,0,2010-09.pdf
2010-09,comerciais_leves,Pick-up's Grandes,10938,10938,11,0,2010-09.pdf
2010-09,comerciais_leves,Pick-up's Pequenas,19969,19969,6,0,2010-09.pdf
