mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2007-12,automoveis,Grandcab,2458,2458,4,0,2007-12.pdf
2007-12,automoveis,Hatch Médios,10767,10767,6,0,2007-12.pdf
2007-12,automoveis,Hatch Pequenos,27924,27924,10,0,2007-12.pdf
2007-12,automoveis,Monocab,9627,9627,10,0,2007-12.pdf
2007-12,automoveis,Sedans Compactos,3716,3716,6,0,2007-12.pdf
2007-12,automoveis,Sedans Grandes,529,529,12,0,2007-12.pdf
2007-12,automoveis,Sedans Pequenos,33458,33458,10,0,2007-12.pdf
2007-12,automoveis,Sedans médios,17738,17738,21,0,2007-12.pdf
2007-12,automoveis,Sports,120,120,9,0,2007-12.pdf
2007-12,automoveis,Suv's,13051,13051,40,0,2007-12.pdf
2007-12,automoveis,Sw Grandes,1425,1425,11,0,2007-12.pdf
2007-12,automoveis,Sw Médios,7600,7600,4,0,2007-12.pdf
2007-12,automoveis,Veículos de Entrada,74579,74579,9,0,2007-12.pdf
2007-12,comerciais_leves,Furgões,3995,3995,7,0,2007-12.pdf
2007-12,comerciais_leves,Furgões Pequenos,2192,2192,4,0,2007-12.pdf
2007-12,comerciais_leves,Pick-up's Grandes,8881,8881,11,0,2007-12.pdf
2007-12,comerciais_leves,Pick-up's Pequenas,10486,10486,6,0,2007-12.pdf
