mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2010-10,automoveis,Grandcab,1835,1835,4,0,2010-10.pdf
2010-10,automoveis,Hatch Médios,13489,13489,6,0,2010-10.pdf
2010-10,automoveis,Hatch Pequenos,39930,39930,11,0,2010-10.pdf
2010-10,automoveis,Monocab,11889,11889,11,0,2010-10.pdf
2010-10,automoveis,Sedans Compactos,7809,7809,6,0,2010-10.pdf
2010-10,automoveis,Sedans Grandes,1732,1732,12,0,2010-10.pdf
2010-10,automoveis,Sedans Pequenos,41976,41976,10,0,2010-10.pdf
2010-10,automoveis,Sedans médios,15215,15215,21,0,2010-10.pdf
2010-10,automoveis,Sports,119,119,9,0,2010-10.pdf
2010-10,automoveis,Suv's,18599,18599,40,0,2010-10.pdf
2010-10,automoveis,Sw Grandes,486,486,12,0,2010-10.pdf
2010-10,automoveis,Sw Médios,5603,5603,4,0,2010-10.pdf
2010-10,automoveis,Veículos de Entrada,83969,83969,9,0,2010-10.pdf
2010-10,comerciais_leves,Furgões,6199,6199,7,0,2010-10.pdf
2010-10,comerciais_leves,Furgões Pequenos,2065,2065,4,0,2010-10.pdf
2010-10,comerciais_leves,Pick-up's Grandes,11968,11968,11,0,2010-10.pdf
2010-10,comerciais_leves,Pick-up's Pequenas,19733,19733,6,0,2010-10.pdf
