mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2024-07,automoveis,Grandcab,2409,2409,4,0,2024-07.pdf
2024-07,automoveis,Hatch Médios,51,49,6,2,2024-07.pdf
2024-07,automoveis,Hatch Pequenos,48746,48533,12,213,2024-07.pdf
2024-07,automoveis,Monocab,0,0,3,0,2024-07.pdf
2024-07,automoveis,Sedans Compactos,13090,13089,6,1,2024-07.pdf
2024-07,automoveis,Sedans Grandes,742,723,12,19,2024-07.pdf
2024-07,automoveis,Sedans Pequenos,6298,6298,7,0,2024-07.pdf
2024-07,automoveis,Sedans médios,5619,5619,21,0,2024-07.pdf
2024-07,automoveis,Sports,537,515,9,22,2024-07.pdf
2024-07,automoveis,Suv's,90132,87775,40,2357,2024-07.pdf
2024-07,automoveis,Sw Grandes,7,7,2,0,2024-07.pdf
2024-07,automoveis,Sw Médios,0,0,3,0,2024-07.pdf
2024-07,automoveis,Veículos de Entrada,10334,10334,9,0,2024-07.pdf
2024-07,comerciais_leves,Furgões,3469,2441,7,1028,2024-07.pdf
2024-07,comerciais_leves,Furgões Pequenos,2206,2201,4,5,2024-07.pdf
2024-07,comerciais_leves,Pick-up's Grandes,24984,23554,11,1430,2024-07.pdf
2024-07,comerciais_leves,Pick-up's Pequenas,18581,18581,6,0,2024-07.pdf
