mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2011-03,automoveis,Grandcab,1583,1583,4,0,2011-03.pdf
2011-03,automoveis,Hatch Médios,12561,12561,6,0,2011-03.pdf
2011-03,automoveis,Hatch Pequenos,40836,40836,11,0,2011-03.pdf
2011-03,automoveis,Monocab,13140,13140,11,0,2011-03.pdf
2011-03,automoveis,Sedans Compactos,7244,7244,6,0,2011-03.pdf
2011-03,automoveis,Sedans Grandes,1876,1876,12,0,2011-03.pdf
2011-03,automoveis,Sedans Pequenos,36337,36337,10,0,2011-03.pdf
2011-03,automoveis,Sedans médios,15135,15135,21,0,2011-03.pdf
2011-03,automoveis,Sports,228,228,9,0,2011-03.pdf
2011-03,automoveis,Suv's,21430,21430,40,0,2011-03.pdf
2011-03,automoveis,Sw Grandes,905,905,7,0,2011-03.pdf
2011-03,automoveis,Sw Médios,4569,4569,4,0,2011-03.pdf
2011-03,automoveis,Veículos de Entrada,82672,82672,8,0,2011-03.pdf
2011-03,comerciais_leves,Furgões,6378,6378,7,0,2011-03.pdf
2011-03,comerciais_leves,Furgões Pequenos,2546,2546,4,0,2011-03.pdf
2011-03,comerciais_leves,Pick-up's Grandes,12110,12110,11,0,2011-03.pdf
2011-03,comerciais_leves,Pick-up's Pequenas,22055,22055,6,0,2011-03.pdf
