mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2020-08,automoveis,Grandcab,1593,1593,4,0,2020-08.pdf
2020-08,automoveis,Hatch Médios,412,393,6,19,2020-08.pdf
2020-08,automoveis,Hatch Pequenos,39030,38975,12,55,2020-08.pdf
2020-08,automoveis,Monocab,1486,1486,4,0,2020-08.pdf
2020-08,automoveis,Sedans Compactos,11335,11334,6,1,2020-08.pdf
2020-08,automoveis,Sedans Grandes,689,611,12,78,2020-08.pdf
2020-08,automoveis,Sedans Pequenos,10347,10347,10,0,2020-08.pdf
2020-08,automoveis,Sedans médios,6952,6951,21,1,2020-08.pdf
2020-08,automoveis,Sports,156,137,9,19,2020-08.pdf
2020-08,automoveis,Suv's,50918,49005,40,1913,2020-08.pdf
2020-08,automoveis,Sw Grandes,29,29,4,0,2020-08.pdf
2020-08,automoveis,Sw Médios,0,0,4,0,2020-08.pdf
2020-08,automoveis,Veículos de Entrada,19048,19048,9,0,2020-08.pdf
2020-08,comerciais_leves,Furgões,2966,2091,7,875,2020-08.pdf
2020-08,comerciais_leves,Furgões Pequenos,2175,2173,4,2,2020-08.pdf
2020-08,comerciais_leves,Pick-up's Grandes,13615,13614,11,1,2020-08.pdf
2020-08,comerciais_leves,Pick-up's Pequenas,12739,12739,5,0,2020-08.pdf
