mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2005-06,automoveis,Grandcab,2847,2847,4,0,2005-06.pdf
2005-06,automoveis,Hatch Médios,5287,5287,6,0,2005-06.pdf
2005-06,automoveis,Hatch Pequenos,15787,15787,10,0,2005-06.pdf
2005-06,automoveis,Monocab,6041,6041,5,0,2005-06.pdf
2005-06,automoveis,Sedans Compactos,2403,2403,6,0,2005-06.pdf
2005-06,automoveis,Sedans Grandes,530,530,12,0,2005-06.pdf
2005-06,automoveis,Sedans Pequenos,17504,17504,9,0,2005-06.pdf
2005-06,automoveis,Sedans médios,5993,5993,15,0,2005-06.pdf
2005-06,automoveis,Sports,41,41,9,0,2005-06.pdf
2005-06,automoveis,Suv's,5711,5711,40,0,2005-06.pdf
2005-06,automoveis,Sw Grandes,684,684,10,0,2005-06.pdf
2005-06,automoveis,Sw Médios,4463,4463,4,0,2005-06.pdf
2005-06,automoveis,Veículos de Entrada,55537,55537,9,0,2005-06.pdf
2005-06,comerciais_leves,Furgões,2273,2273,7,0,2005-06.pdf
2005-06,comerciais_leves,Furgões Pequenos,1430,1430,4,0,2005-06.pdf
2005-06,comerciais_leves,Pick-up's Grandes,5443,5443,11,0,2005-06.pdf
2005-06,comerciais_leves,Pick-up's Pequenas,7335,7335,6,0,2005-06.pdf
