mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2015-02,automoveis,Grandcab,1811,1811,4,0,2015-02.pdf
2015-02,automoveis,Hatch Médios,4323,4323,6,0,2015-02.pdf
2015-02,automoveis,Hatch Pequenos,33616,33616,11,0,2015-02.pdf
2015-02,automoveis,Monocab,7191,7191,11,0,2015-02.pdf
2015-02,automoveis,Sedans Compactos,5498,5498,6,0,2015-02.pdf
2015-02,automoveis,Sedans Grandes,888,888,12,0,2015-02.pdf
2015-02,automoveis,Sedans Pequenos,26085,26085,10,0,2015-02.pdf
2015-02,automoveis,Sedans médios,12278,12278,21,0,2015-02.pdf
2015-02,automoveis,Sports,96,96,9,0,2015-02.pdf
2015-02,automoveis,Suv's,15476,15476,40,0,2015-02.pdf
2015-02,automoveis,Sw Grandes,11,11,4,0,2015-02.pdf
2015-02,automoveis,Sw Médios,1242,1242,4,0,2015-02.pdf
2015-02,automoveis,Veículos de Entrada,39380,39380,9,0,2015-02.pdf
2015-02,comerciais_leves,Furgões,2539,2539,7,0,2015-02.pdf
2015-02,comerciais_leves,Furgões Pequenos,1799,1799,4,0,2015-02.pdf
2015-02,comerciais_leves,Pick-up's Grandes,8430,8430,11,0,2015-02.pdf
2015-02,comerciais_leves,Pick-up's Pequenas,15806,15806,6,0,2015-02.pdf
