mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2022-08,automoveis,Grandcab,1558,1555,4,3,2022-08.pdf
2022-08,automoveis,Hatch Médios,220,212,6,8,2022-08.pdf
2022-08,automoveis,Hatch Pequenos,36372,36158,12,214,2022-08.pdf
2022-08,automoveis,Monocab,1,1,4,0,2022-08.pdf
2022-08,automoveis,Sedans Compactos,12859,12859,6,0,2022-08.pdf
2022-08,automoveis,Sedans Grandes,485,460,12,25,2022-08.pdf
2022-08,automoveis,Sedans Pequenos,11042,11042,10,0,2022-08.pdf
2022-08,automoveis,Sedans médios,4493,4493,21,0,2022-08.pdf
2022-08,automoveis,Sports,187,151,9,36,2022-08.pdf
2022-08,automoveis,Suv's,61621,59883,40,1738,2022-08.pdf
2022-08,automoveis,Sw Grandes,2,2,3,0,2022-08.pdf
2022-08,automoveis,Sw Médios,2,2,4,0,2022-08.pdf
2022-08,automoveis,Veículos de Entrada,26175,26173,9,2,2022-08.pdf
2022-08,comerciais_leves,Furgões,2996,2299,7,697,2022-08.pdf
2022-08,comerciais_leves,Furgões Pequenos,2813,2808,4,5,2022-08.pdf
2022-08,comerciais_leves,Pick-up's Grandes,16253,15985,11,268,2022-08.pdf
2022-08,comerciais_leves,Pick-up's Pequenas,16982,16982,6,0,2022-08.pdf
