mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2019-01,automoveis,Grandcab,1990,1990,4,0,2019-01.pdf
2019-01,automoveis,Hatch Médios,1231,1194,6,37,2019-01.pdf
2019-01,automoveis,Hatch Pequenos,49265,49234,12,31,2019-01.pdf
2019-01,automoveis,Monocab,2428,2428,5,0,2019-01.pdf
2019-01,automoveis,Sedans Compactos,7892,7891,6,1,2019-01.pdf
2019-01,automoveis,Sedans Grandes,746,710,12,36,2019-01.pdf
2019-01,automoveis,Sedans Pequenos,22565,22565,10,0,2019-01.pdf
2019-01,automoveis,Sedans médios,10092,10092,21,0,2019-01.pdf
2019-01,automoveis,Sports,132,118,9,14,2019-01.pdf
2019-01,automoveis,Suv's,39736,38574,40,1162,2019-01.pdf
2019-01,automoveis,Sw Grandes,60,60,5,0,2019-01.pdf
2019-01,automoveis,Sw Médios,560,560,4,0,2019-01.pdf
2019-01,automoveis,Veículos de Entrada,27062,27056,9,6,2019-01.pdf
2019-01,comerciais_leves,Furgões,2233,1848,7,385,2019-01.pdf
2019-01,comerciais_leves,Furgões Pequenos,1438,1429,4,9,2019-01.pdf
2019-01,comerciais_leves,Pick-up's Grandes,14748,14745,11,3,2019-01.pdf
2019-01,comerciais_leves,Pick-up's Pequenas,8528,8528,4,0,2019-01.pdf
