mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2012-09,automoveis,Grandcab,4198,4198,4,0,2012-09.pdf
2012-09,automoveis,Hatch Médios,9643,9643,6,0,2012-09.pdf
2012-09,automoveis,Hatch Pequenos,40736,40736,11,0,2012-09.pdf
2012-09,automoveis,Monocab,9231,9231,11,0,2012-09.pdf
2012-09,automoveis,Sedans Compactos,10242,10242,6,0,2012-09.pdf
2012-09,automoveis,Sedans Grandes,1108,1108,12,0,2012-09.pdf
2012-09,automoveis,Sedans Pequenos,31555,31555,10,0,2012-09.pdf
2012-09,automoveis,Sedans médios,18589,18589,21,0,2012-09.pdf
2012-09,automoveis,Sports,166,166,9,0,2012-09.pdf
2012-09,automoveis,Suv's,21363,21363,40,0,2012-09.pdf
2012-09,automoveis,Sw Grandes,657,657,10,0,2012-09.pdf
2012-09,automoveis,Sw Médios,4266,4266,4,0,2012-09.pdf
2012-09,automoveis,Veículos de Entrada,78038,78038,9,0,2012-09.pdf
2012-09,comerciais_leves,Furgões,5290,5290,7,0,2012-09.pdf
2012-09,comerciais_leves,Furgões Pequenos,2224,2224,4,0,2012-09.pdf
2012-09,comerciais_leves,Pick-up's Grandes,13993,13993,11,0,2012-09.pdf
2012-09,comerciais_leves,Pick-up's Pequenas,19838,19838,6,0,2012-09.pdf
