mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2008-12,automoveis,Grandcab,1417,1417,4,0,2008-12.pdf
2008-12,automoveis,Hatch Médios,6408,6408,6,0,2008-12.pdf
2008-12,automoveis,Hatch Pequenos,19685,19685,11,0,2008-12.pdf
2008-12,automoveis,Monocab,6758,6758,10,0,2008-12.pdf
2008-12,automoveis,Sedans Compactos,2132,2132,6,0,2008-12.pdf
2008-12,automoveis,Sedans Grandes,930,930,12,0,2008-12.pdf
2008-12,automoveis,Sedans Pequenos,25530,25530,10,0,2008-12.pdf
2008-12,automoveis,Sedans médios,20907,20907,21,0,2008-12.pdf
2008-12,automoveis,Sports,100,100,9,0,2008-12.pdf
2008-12,automoveis,Suv's,12688,12688,40,0,2008-12.pdf
2008-12,automoveis,Sw Grandes,492,492,11,0,2008-12.pdf
2008-12,automoveis,Sw Médios,5958,5958,4,0,2008-12.pdf
2008-12,automoveis,Veículos de Entrada,57259,57259,9,0,2008-12.pdf
2008-12,comerciais_leves,Furgões,3590,3590,7,0,2008-12.pdf
2008-12,comerciais_leves,Furgões Pequenos,1466,1466,4,0,2008-12.pdf
2008-12,comerciais_leves,Pick-up's Grandes,7262,7262,11,0,2008-12.pdf
2008-12,comerciais_leves,Pick-up's Pequenas,7882,7882,6,0,2008-12.pdf
