mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2019-11,automoveis,Grandcab,2993,2992,4,1,2019-11.pdf
2019-11,automoveis,Hatch Médios,539,477,6,62,2019-11.pdf
2019-11,automoveis,Hatch Pequenos,63416,63276,12,140,2019-11.pdf
2019-11,automoveis,Monocab,2503,2503,7,0,2019-11.pdf
2019-11,automoveis,Sedans Compactos,16901,16898,6,3,2019-11.pdf
2019-11,automoveis,Sedans Grandes,967,857,12,110,2019-11.pdf
2019-11,automoveis,Sedans Pequenos,22369,22369,10,0,2019-11.pdf
2019-11,automoveis,Sedans médios,10053,10053,21,0,2019-11.pdf
2019-11,automoveis,Sports,126,106,9,20,2019-11.pdf
2019-11,automoveis,Suv's,55946,54484,40,1462,2019-11.pdf
2019-11,automoveis,Sw Grandes,70,70,5,0,2019-11.pdf
2019-11,automoveis,Sw Médios,83,82,4,1,2019-11.pdf
2019-11,automoveis,Veículos de Entrada,20748,20747,9,1,2019-11.pdf
2019-11,comerciais_leves,Furgões,2979,2520,7,459,2019-11.pdf
2019-11,comerciais_leves,Furgões Pequenos,1720,1717,4,3,2019-11.pdf
2019-11,comerciais_leves,Pick-up's Grandes,18512,18499,11,13,2019-11.pdf
2019-11,comerciais_leves,Pick-up's Pequenas,10937,10937,6,0,2019-11.pdf
