mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2022-04,automoveis,Grandcab,1652,1651,4,1,2022-04.pdf
2022-04,automoveis,Hatch Médios,238,234,6,4,2022-04.pdf
2022-04,automoveis,Hatch Pequenos,24668,24656,12,12,2022-04.pdf
2022-04,automoveis,Monocab,7,7,3,0,2022-04.pdf
2022-04,automoveis,Sedans Compactos,9575,9575,6,0,2022-04.pdf
2022-04,automoveis,Sedans Grandes,507,487,12,20,2022-04.pdf
2022-04,automoveis,Sedans Pequenos,7392,7392,10,0,2022-04.pdf
2022-04,automoveis,Sedans médios,5308,5308,20,0,2022-04.pdf
2022-04,automoveis,Sports,156,137,9,19,2022-04.pdf
2022-04,automoveis,Suv's,49509,48169,40,1340,2022-04.pdf
2022-04,automoveis,Sw Grandes,1,1,3,0,2022-04.pdf
2022-04,automoveis,Sw Médios,0,0,1,0,2022-04.pdf
2022-04,automoveis,Veículos de Entrada,10621,10621,9,0,2022-04.pdf
2022-04,comerciais_leves,Furgões,2517,2177,7,340,2022-04.pdf
2022-04,comerciais_leves,Furgões Pequenos,913,913,4,0,2022-04.pdf
2022-04,comerciais_leves,Pick-up's Grandes,15196,15184,11,12,2022-04.pdf
2022-04,comerciais_leves,Pick-up's Pequenas,8027,8027,6,0,2022-04.pdf
