mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2009-07,automoveis,Grandcab,2024,2024,4,0,2009-07.pdf
2009-07,automoveis,Hatch Médios,9671,9671,6,0,2009-07.pdf
2009-07,automoveis,Hatch Pequenos,31050,31050,11,0,2009-07.pdf
2009-07,automoveis,Monocab,11921,11921,11,0,2009-07.pdf
2009-07,automoveis,Sedans Compactos,4194,4194,6,0,2009-07.pdf
2009-07,automoveis,Sedans Grandes,1505,1505,12,0,2009-07.pdf
2009-07,automoveis,Sedans Pequenos,47951,47951,10,0,2009-07.pdf
2009-07,automoveis,Sedans médios,16768,16768,21,0,2009-07.pdf
2009-07,automoveis,Sports,90,90,9,0,2009-07.pdf
2009-07,automoveis,Suv's,13220,13220,40,0,2009-07.pdf
2009-07,automoveis,Sw Grandes,396,396,11,0,2009-07.pdf
2009-07,automoveis,Sw Médios,7681,7681,4,0,2009-07.pdf
2009-07,automoveis,Veículos de Entrada,88715,88715,9,0,2009-07.pdf
2009-07,comerciais_leves,Furgões,5228,5228,7,0,2009-07.pdf
2009-07,comerciais_leves,Furgões Pequenos,2197,2197,4,0,2009-07.pdf
2009-07,comerciais_leves,Pick-up's Grandes,10508,10508,11,0,2009-07.pdf
2009-07,comerciais_leves,Pick-up's Pequenas,15294,15294,6,0,2009-07.pdf
